Year,Unit,Treatment,Block,Unique_plot,Plot,Diam_cm,Ht_cm,Sp,Decay
1992,A4,noharvest,subhygric mature,137,7,12,0,Hw,3
1992,A4,noharvest,subhygric mature,137,7,22,83,U,3
1992,A4,noharvest,subhygric mature,137,7,14,112,Hw,1
1992,A4,noharvest,subhygric mature,137,7,11,163,Hw,1
1992,A4,noharvest,subhygric mature,137,7,16,9,U,3
1992,A4,noharvest,subhygric mature,137,7,14,0,U,3
1992,A4,noharvest,subhygric mature,137,7,22,74,Hw,2
1992,A4,noharvest,subhygric mature,137,7,19,50,Hw,2
1992,A4,noharvest,subhygric mature,137,7,10,48,Hw,2
1992,A4,noharvest,subhygric mature,137,7,26,16,Ep,2
1992,A4,noharvest,subhygric mature,137,7,10,7,Hw,2
1992,A4,noharvest,subhygric mature,137,7,18,0,Hw,2
1992,A4,noharvest,subhygric mature,137,7,16,11,Hw,2
1992,A4,noharvest,subhygric mature,137,7,19,47,Hw,1
1992,A4,noharvest,subhygric mature,137,7,11,13,Hw,1
1992,A4,noharvest,subhygric mature,137,7,16,12,Hw,3
1992,A4,noharvest,subhygric mature,137,7,10,14,Hw,3
1992,A4,noharvest,subhygric mature,137,7,27,8,Hw,2
1992,A4,noharvest,subhygric mature,137,7,23,15,Hw,2
1992,A4,noharvest,subhygric mature,137,7,28,108,Hw,2
1992,A4,noharvest,subhygric mature,138,8,10,9,Hw,2
1992,A4,noharvest,subhygric mature,138,8,13,0,Hw,3
1992,A4,noharvest,subhygric mature,138,8,12,14,Hw,2
1992,A4,noharvest,subhygric mature,138,8,13,0,Hw,4
1992,A4,noharvest,subhygric mature,138,8,12,79,Hw,1
1992,A4,noharvest,subhygric mature,138,8,12,26,Hw,3
1992,A4,noharvest,subhygric mature,138,8,17,0,Hw,4
1992,A4,noharvest,subhygric mature,138,8,12,4,Hw,3
1992,A4,noharvest,subhygric mature,138,8,21,0,Hw,2
1992,A4,noharvest,subhygric mature,138,8,11,10,Hw,2
1992,A4,noharvest,subhygric mature,138,8,10,8,Hw,2
1992,A4,noharvest,subhygric mature,138,8,14,0,Hw,3
1992,A4,noharvest,subhygric mature,138,8,18,22,Hw,2
1992,A4,noharvest,subhygric mature,139,9,10,17,Ep,4
1992,A4,noharvest,subhygric mature,139,9,12,0,Ep,4
1992,A4,noharvest,subhygric mature,139,9,20,0,U,4
1992,A4,noharvest,subhygric mature,139,9,11,0,Ep,4
1992,A4,noharvest,subhygric mature,139,9,21,0,Ep,4
1992,A4,noharvest,subhygric mature,139,9,11,0,Ep,2
1992,A4,noharvest,subhygric mature,139,9,35,4,Cw,4
1992,A4,noharvest,subhygric mature,139,9,22,4,Cw,3
1992,A4,noharvest,subhygric mature,139,9,13,71,Ep,2
1992,A4,noharvest,subhygric mature,139,9,50,67,Cw,3
1992,A4,noharvest,subhygric mature,139,9,15,0,Ep,4
1992,A4,noharvest,subhygric mature,139,9,24,0,Cw,3
1992,A4,noharvest,subhygric mature,139,9,19,10,U,3
1992,A4,noharvest,subhygric mature,139,9,34,7,Ep,2
1992,A4,noharvest,subhygric mature,139,9,13,0,Ep,2
1992,A4,noharvest,subhygric mature,139,9,16,16,Ep,2
1992,A4,noharvest,subhygric mature,139,9,16,7,Ep,3
1992,A4,noharvest,subhygric mature,139,9,15,21,Ep,1
1992,A4,noharvest,subhygric mature,139,9,10,0,Ep,4
1992,A4,noharvest,subhygric mature,139,9,10,14,Ep,3
1992,A4,noharvest,subhygric mature,140,10,21,0,Hw,3
1992,A4,noharvest,subhygric mature,140,10,43,11,Hw,2
1992,A4,noharvest,subhygric mature,140,10,16,0,U,3
1992,A4,noharvest,subhygric mature,140,10,12,0,Ep,3
1992,A4,noharvest,subhygric mature,140,10,12,0,U,4
1992,A4,noharvest,subhygric mature,140,10,30,0,U,3
1992,A4,noharvest,subhygric mature,140,10,12,8,U,3
1992,A4,noharvest,subhygric mature,140,10,12,18,Ep,2
1992,A4,noharvest,subhygric mature,140,10,13,2,Hw,3
1992,A4,noharvest,subhygric mature,140,10,19,10,Hw,2
1992,A4,noharvest,subhygric mature,140,10,16,13,Hw,3
1992,A4,noharvest,subhygric mature,140,10,24,18,Hw,2
1992,A4,noharvest,subhygric mature,140,10,17,0,U,4
1992,A4,noharvest,subhygric mature,140,10,18,55,Hw,2
1992,A4,noharvest,subhygric mature,140,10,28,26,Hw,2
1992,A4,noharvest,subhygric mature,140,10,15,12,U,2
1992,A3,clearcut,subhygric mature,141,1,16,0,Hw,3
1992,A3,clearcut,subhygric mature,141,1,27,3,Sx,2
1992,A3,clearcut,subhygric mature,141,1,10,0,U,2
1992,A3,clearcut,subhygric mature,141,1,26,0,U,3
1992,A3,clearcut,subhygric mature,141,1,26,0,U,3
1992,A3,clearcut,subhygric mature,141,1,14,8,Cw,4
1992,A3,clearcut,subhygric mature,141,1,11,2,At,2
1992,A3,clearcut,subhygric mature,141,1,11,41,Sx,1
1992,A3,clearcut,subhygric mature,141,1,13,21,Sx,1
1992,A3,clearcut,subhygric mature,141,1,10,0,U,4
1992,A3,clearcut,subhygric mature,141,1,10,60,Sx,1
1992,A3,clearcut,subhygric mature,141,1,11,0,At,3
1992,A3,clearcut,subhygric mature,141,1,12,0,U,4
1992,A3,clearcut,subhygric mature,141,1,13,30,At,3
1992,A3,clearcut,subhygric mature,141,1,26,0,Cw,3
1992,A3,clearcut,subhygric mature,141,1,11,0,U,3
1992,A3,clearcut,subhygric mature,142,2,13,11,Ep,2
1992,A3,clearcut,subhygric mature,142,2,10,0,Ep,4
1992,A3,clearcut,subhygric mature,142,2,10,0,Ep,2
1992,A3,clearcut,subhygric mature,142,2,12,8,Ba,3
1992,A3,clearcut,subhygric mature,142,2,16,0,Hw,2
1992,A3,clearcut,subhygric mature,142,2,21,0,Cw,4
1992,A3,clearcut,subhygric mature,142,2,23,0,Sx,3
1992,A3,clearcut,subhygric mature,142,2,16,18,Ba,3
1992,A3,clearcut,subhygric mature,142,2,13,0,Hw,1
1992,A3,clearcut,subhygric mature,143,3,17,0,Hw,2
1992,A3,clearcut,subhygric mature,143,3,19,31,Ac,2
1992,A3,clearcut,subhygric mature,143,3,19,13,At,3
1992,A3,clearcut,subhygric mature,143,3,12,38,At,2
1992,A3,clearcut,subhygric mature,143,3,11,24,Cw,2
1992,A3,clearcut,subhygric mature,143,3,11,8,U,2
1992,A3,clearcut,subhygric mature,143,3,14,0,At,3
1992,A3,clearcut,subhygric mature,143,3,11,12,Hw,2
1992,A3,clearcut,subhygric mature,143,3,13,26,Hw,1
1992,A3,clearcut,subhygric mature,143,3,10,40,Hw,2
1992,A3,clearcut,subhygric mature,143,3,14,0,U,3
1992,A3,clearcut,subhygric mature,143,3,12,22,Hw,2
1992,A3,clearcut,subhygric mature,143,3,14,52,Hw,1
1992,A3,clearcut,subhygric mature,143,3,18,33,Hw,2
1992,A3,clearcut,subhygric mature,143,3,13,15,Ep,2
1992,A3,clearcut,subhygric mature,143,3,16,20,Hw,2
1992,A3,clearcut,subhygric mature,143,3,13,0,Ep,4
1992,A3,clearcut,subhygric mature,143,3,23,0,U,4
1992,A3,clearcut,subhygric mature,143,3,12,4,Ep,2
1992,A3,clearcut,subhygric mature,143,3,15,0,U,3
1992,A3,clearcut,subhygric mature,143,3,15,0,At,3
1992,A3,clearcut,subhygric mature,143,3,11,18,U,3
1992,A3,clearcut,subhygric mature,143,3,14,8,Sx,2
1992,A3,clearcut,subhygric mature,143,3,10,0,Hw,2
1992,A3,clearcut,subhygric mature,144,4,10,3,Hw,2
1992,A3,clearcut,subhygric mature,144,4,13,9,Cw,2
1992,A3,clearcut,subhygric mature,144,4,12,13,Cw,4
1992,A3,clearcut,subhygric mature,144,4,11,11,U,3
1992,A3,clearcut,subhygric mature,144,4,13,0,Cw,3
1992,A3,clearcut,subhygric mature,144,4,12,0,Hw,3
1992,A3,clearcut,subhygric mature,144,4,18,0,Hw,3
1992,A3,clearcut,subhygric mature,144,4,12,12,Hw,3
1992,A3,clearcut,subhygric mature,144,4,12,19,U,3
1992,A3,clearcut,subhygric mature,144,4,16,0,Hw,3
1992,A3,clearcut,subhygric mature,144,4,18,0,Cw,4
1992,A3,clearcut,subhygric mature,144,4,34,6,Hw,3
1992,A3,clearcut,subhygric mature,144,4,24,0,Ep,4
1992,A3,clearcut,subhygric mature,144,4,24,28,Hw,3
1992,A3,clearcut,subhygric mature,145,5,18,15,U,4
1992,A3,clearcut,subhygric mature,145,5,20,0,Ep,2
1992,A3,clearcut,subhygric mature,145,5,17,42,Hw,2
1992,A3,clearcut,subhygric mature,145,5,12,0,Cw,3
1992,A3,clearcut,subhygric mature,145,5,18,50,Cw,3
1992,A3,clearcut,subhygric mature,145,5,19,39,Ac,2
1992,A3,clearcut,subhygric mature,145,5,11,60,Hw,1
1992,A3,clearcut,subhygric mature,145,5,120,47,Ep,2
1992,A3,clearcut,subhygric mature,145,5,35,24,Hw,1
1992,A3,clearcut,subhygric mature,145,5,15,0,Ep,2
1992,A3,clearcut,subhygric mature,145,5,25,145,At,1
1992,A3,clearcut,subhygric mature,145,5,21,0,Ep,2
1992,A3,clearcut,subhygric mature,145,5,12,13,U,3
1992,A3,clearcut,subhygric mature,145,5,13,190,At,1
1992,A3,clearcut,subhygric mature,145,5,11,180,At,1
1992,A3,clearcut,subhygric mature,145,5,27,136,Hw,1
1992,A3,clearcut,subhygric mature,145,5,16,8,Ep,2
1992,A3,clearcut,subhygric mature,145,5,18,0,U,3
1992,A3,clearcut,subhygric mature,145,5,18,0,Ep,4
1992,A3,clearcut,subhygric mature,145,5,16,33,Ep,1
1992,A3,clearcut,subhygric mature,145,5,13,31,Hw,1
1992,A3,clearcut,subhygric mature,145,5,14,0,Hw,3
1992,A3,clearcut,subhygric mature,146,6,105,0,Hw,3
1992,A3,clearcut,subhygric mature,146,6,27,0,Bl,3
1992,A3,clearcut,subhygric mature,146,6,26,0,Ep,3
1992,A3,clearcut,subhygric mature,146,6,23,48,Cw,1
1992,A3,clearcut,subhygric mature,146,6,24,101,Ep,1
1992,A3,clearcut,subhygric mature,146,6,23,0,Ep,3
1992,A3,clearcut,subhygric mature,146,6,13,147,Cw,1
1992,A3,clearcut,subhygric mature,146,6,13,0,Ep,3
1992,A3,clearcut,subhygric mature,146,6,13,0,Ep,3
1992,A3,clearcut,subhygric mature,146,6,12,18,U,4
1992,A3,clearcut,subhygric mature,146,6,19,95,Ep,1
1992,A3,clearcut,subhygric mature,146,6,11,165,Hw,2
1992,A3,clearcut,subhygric mature,146,6,24,0,Ep,3
1992,A3,clearcut,subhygric mature,146,6,22,15,Ep,2
1992,A3,clearcut,subhygric mature,146,6,96,0,Sx,4
1992,A3,clearcut,subhygric mature,146,6,37,0,U,3
1992,A3,clearcut,subhygric mature,146,6,22,0,Ep,2
1992,A3,clearcut,subhygric mature,146,6,18,5,Ep,1
1992,A3,clearcut,subhygric mature,146,6,15,325,Cw,1
1992,A3,clearcut,subhygric mature,146,6,23,39,Hw,3
1992,A3,clearcut,subhygric mature,146,6,25,0,U,3
1992,A3,clearcut,subhygric mature,147,7,13,20,U,2
1992,A3,clearcut,subhygric mature,147,7,32,80,Pl,1
1992,A3,clearcut,subhygric mature,147,7,30,52,Hw,1
1992,A3,clearcut,subhygric mature,147,7,16,25,Hw,1
1992,A3,clearcut,subhygric mature,147,7,28,2,Ep,2
1992,A3,clearcut,subhygric mature,147,7,20,30,Hw,1
1992,A3,clearcut,subhygric mature,147,7,24,50,Sx,1
1992,A3,clearcut,subhygric mature,147,7,18,33,Bl,2
1992,A3,clearcut,subhygric mature,147,7,14,0,U,3
1992,A3,clearcut,subhygric mature,147,7,19,0,U,4
1992,A3,clearcut,subhygric mature,147,7,21,0,Pl,3
1992,A3,clearcut,subhygric mature,148,8,10,14,Hw,1
1992,A3,clearcut,subhygric mature,148,8,15,0,U,4
1992,A3,clearcut,subhygric mature,148,8,10,0,Hw,1
1992,A3,clearcut,subhygric mature,148,8,24,0,Hw,2
1992,A3,clearcut,subhygric mature,148,8,19,38,Hw,2
1992,A3,clearcut,subhygric mature,148,8,11,10,U,3
1992,A3,clearcut,subhygric mature,148,8,21,0,Ep,4
1992,A3,clearcut,subhygric mature,148,8,18,110,Hw,1
1992,A3,clearcut,subhygric mature,148,8,17,0,Ep,4
1992,A3,clearcut,subhygric mature,148,8,72,50,Cw,2
1992,A3,clearcut,subhygric mature,148,8,41,25,Ep,2
1992,A3,clearcut,subhygric mature,148,8,10,3,U,2
1992,A3,clearcut,subhygric mature,148,8,18,0,U,4
1992,A3,clearcut,subhygric mature,148,8,30,0,Ep,4
1992,A3,clearcut,subhygric mature,148,8,10,5,U,2
1992,A3,clearcut,subhygric mature,149,9,16,84,Hw,1
1992,A3,clearcut,subhygric mature,149,9,21,90,Hw,1
1992,A3,clearcut,subhygric mature,149,9,14,0,Ep,4
1992,A3,clearcut,subhygric mature,149,9,10,0,Hw,3
1992,A3,clearcut,subhygric mature,149,9,14,0,U,4
1992,A3,clearcut,subhygric mature,149,9,11,15,U,2
1992,A3,clearcut,subhygric mature,149,9,14,8,Hw,2
1992,A3,clearcut,subhygric mature,149,9,11,0,Ep,2
1992,A3,clearcut,subhygric mature,149,9,12,0,U,3
1992,A3,clearcut,subhygric mature,149,9,13,6,Hw,2
1992,A3,clearcut,subhygric mature,149,9,37,38,Sx,1
1992,A3,clearcut,subhygric mature,149,9,18,130,Hw,1
1992,A3,clearcut,subhygric mature,149,9,25,0,Sx,2
1992,A3,clearcut,subhygric mature,149,9,24,0,Sx,2
1992,A3,clearcut,subhygric mature,149,9,19,0,Cw,4
1992,A3,clearcut,subhygric mature,149,9,28,43,Hw,1
1992,A3,clearcut,subhygric mature,149,9,12,32,Hw,2
1992,A3,clearcut,subhygric mature,149,9,10,110,Hw,1
1992,A3,clearcut,subhygric mature,149,9,31,74,Hw,1
1992,A3,clearcut,subhygric mature,149,9,20,77,Ep,1
1992,A3,clearcut,subhygric mature,149,9,12,42,Hw,1
1992,A3,clearcut,subhygric mature,149,9,19,180,Hw,1
1992,A3,clearcut,subhygric mature,149,9,18,0,Ep,3
1992,A3,clearcut,subhygric mature,150,10,15,0,Ep,4
1992,A3,clearcut,subhygric mature,150,10,10,19,Ep,2
1992,A3,clearcut,subhygric mature,150,10,16,8,Hw,1
1992,A3,clearcut,subhygric mature,150,10,27,41,Hw,1
1992,A3,clearcut,subhygric mature,150,10,14,10,U,3
1992,A3,clearcut,subhygric mature,150,10,26,12,Hw,2
1992,A3,clearcut,subhygric mature,150,10,15,0,U,4
1992,A3,clearcut,subhygric mature,150,10,13,0,Ep,4
1992,A3,clearcut,subhygric mature,150,10,12,10,Ep,3
1992,A3,clearcut,subhygric mature,150,10,16,14,Hw,3
1992,A3,clearcut,subhygric mature,150,10,12,10,U,4
1992,A3,clearcut,subhygric mature,150,10,18,0,U,4
1992,A3,clearcut,subhygric mature,150,10,18,43,Sx,1
1992,A3,clearcut,subhygric mature,150,10,33,5,Sx,2
1992,A3,clearcut,subhygric mature,150,10,22,42,Sx,1
1992,A3,clearcut,subhygric mature,150,10,10,43,Ep,2
1992,A3,clearcut,subhygric mature,150,10,21,0,Ep,4
1992,C3,light,subhygric mature,151,1,13,0,U,4
1992,C3,light,subhygric mature,151,1,30,19,Hw,2
1992,C3,light,subhygric mature,151,1,11,5,Hw,3
1992,C3,light,subhygric mature,151,1,14,0,Hw,3
1992,C3,light,subhygric mature,151,1,12,25,Hw,3
1992,C3,light,subhygric mature,151,1,11,116,Hw,1
1992,C3,light,subhygric mature,151,1,10,0,Cw,2
1992,C3,light,subhygric mature,151,1,20,5,At,2
1992,C3,light,subhygric mature,151,1,10,11,Hw,3
1992,C3,light,subhygric mature,151,1,12,0,U,4
1992,C3,light,subhygric mature,151,1,23,27,U,3
1992,C3,light,subhygric mature,151,1,12,15,At,2
1992,C3,light,subhygric mature,152,2,14,0,Hw,4
1992,C3,light,subhygric mature,152,2,32,45,Hw,1
1992,C3,light,subhygric mature,152,2,28,26,Hw,4
1992,C3,light,subhygric mature,152,2,18,250,Hw,1
1992,C3,light,subhygric mature,152,2,16,24,At,3
1992,C3,light,subhygric mature,152,2,10,76,Bl,3
1992,C3,light,subhygric mature,152,2,10,14,Hw,3
1992,C3,light,subhygric mature,152,2,13,0,Hw,2
1992,C3,light,subhygric mature,152,2,29,0,U,4
1992,C3,light,subhygric mature,152,2,14,5,Hw,2
1992,C3,light,subhygric mature,152,2,20,11,Hw,2
1992,C3,light,subhygric mature,152,2,30,8,Hw,3
1992,C3,light,subhygric mature,152,2,17,30,Hw,1
1992,C3,light,subhygric mature,152,2,10,9,Cw,3
1992,C3,light,subhygric mature,152,2,13,180,Hw,1
1992,C3,light,subhygric mature,153,3,11,11,Hw,2
1992,C3,light,subhygric mature,153,3,34,45,Hw,2
1992,C3,light,subhygric mature,153,3,14,0,Hw,3
1992,C3,light,subhygric mature,153,3,14,17,U,3
1992,C3,light,subhygric mature,153,3,21,36,U,3
1992,C3,light,subhygric mature,153,3,10,7,Hw,2
1992,C3,light,subhygric mature,153,3,10,17,Hw,3
1992,C3,light,subhygric mature,153,3,11,12,Hw,3
1992,C3,light,subhygric mature,153,3,19,0,Hw,3
1992,C3,light,subhygric mature,153,3,12,14,Hw,3
1992,C3,light,subhygric mature,153,3,12,0,Hw,3
1992,C3,light,subhygric mature,154,4,13,21,Hw,2
1992,C3,light,subhygric mature,154,4,62,0,U,4
1992,C3,light,subhygric mature,154,4,12,5,Hw,3
1992,C3,light,subhygric mature,154,4,12,0,Hw,3
1992,C3,light,subhygric mature,154,4,13,0,U,3
1992,C3,light,subhygric mature,154,4,15,800,Hw,1
1992,C3,light,subhygric mature,154,4,13,26,Hw,2
1992,C3,light,subhygric mature,154,4,10,0,Cw,2
1992,C3,light,subhygric mature,154,4,65,0,U,4
1992,C3,light,subhygric mature,154,4,12,71,Hw,1
1992,C3,light,subhygric mature,154,4,17,35,U,3
1992,C3,light,subhygric mature,155,5,15,10,Hw,3
1992,C3,light,subhygric mature,155,5,25,0,U,3
1992,C3,light,subhygric mature,155,5,28,0,Cw,4
1992,C3,light,subhygric mature,155,5,28,0,Cw,4
1992,C3,light,subhygric mature,155,5,34,0,U,4
1992,C3,light,subhygric mature,155,5,29,15,U,4
1992,C3,light,subhygric mature,155,5,19,0,Bl,3
1992,C3,light,subhygric mature,155,5,40,0,U,4
1992,C3,light,subhygric mature,155,5,10,0,Cw,2
1992,C3,light,subhygric mature,156,6,31,54,Sx,1
1992,C3,light,subhygric mature,156,6,36,0,Sx,1
1992,C3,light,subhygric mature,156,6,32,61,Sx,1
1992,C3,light,subhygric mature,156,6,41,0,Bl,2
1992,C3,light,subhygric mature,156,6,18,33,Bl,2
1992,C3,light,subhygric mature,156,6,34,0,Sx,2
1992,C3,light,subhygric mature,156,6,36,0,Sx,2
1992,C3,light,subhygric mature,156,6,27,20,Sx,2
1992,C3,light,subhygric mature,156,6,19,37,Sx,2
1992,C3,light,subhygric mature,156,6,30,0,U,4
1992,C3,light,subhygric mature,157,7,10,6,Hw,2
1992,C3,light,subhygric mature,157,7,27,102,Hw,1
1992,C3,light,subhygric mature,157,7,25,0,Bl,3
1992,C3,light,subhygric mature,157,7,10,0,Ep,2
1992,C3,light,subhygric mature,157,7,72,0,U,4
1992,C3,light,subhygric mature,157,7,10,0,Ep,2
1992,C3,light,subhygric mature,157,7,15,46,Hw,2
1992,C3,light,subhygric mature,157,7,10,24,At,2
1992,C3,light,subhygric mature,157,7,23,49,Hw,1
1992,C3,light,subhygric mature,157,7,23,44,At,1
1992,C3,light,subhygric mature,157,7,15,0,At,2
1992,C3,light,subhygric mature,157,7,15,0,U,4
1992,C3,light,subhygric mature,157,7,10,0,Hw,2
1992,C3,light,subhygric mature,157,7,12,17,U,3
1992,C3,light,subhygric mature,158,8,22,0,U,4
1992,C3,light,subhygric mature,158,8,15,17,At,3
1992,C3,light,subhygric mature,158,8,19,22,At,3
1992,C3,light,subhygric mature,158,8,22,24,U,3
1992,C3,light,subhygric mature,158,8,13,21,U,3
1992,C3,light,subhygric mature,158,8,12,0,Hw,2
1992,C3,light,subhygric mature,158,8,18,0,U,3
1992,C3,light,subhygric mature,158,8,10,17,Hw,3
1992,C3,light,subhygric mature,158,8,14,11,U,4
1992,C3,light,subhygric mature,158,8,21,0,U,3
1992,C3,light,subhygric mature,158,8,13,42,Hw,2
1992,C3,light,subhygric mature,158,8,13,0,U,3
1992,C3,light,subhygric mature,158,8,12,0,U,3
1992,C3,light,subhygric mature,159,9,15,45,Hw,3
1992,C3,light,subhygric mature,159,9,17,29,Hw,3
1992,C3,light,subhygric mature,159,9,11,28,Hw,3
1992,C3,light,subhygric mature,159,9,11,0,Bl,2
1992,C3,light,subhygric mature,159,9,11,12,Bl,1
1992,C3,light,subhygric mature,159,9,15,4,U,4
1992,C3,light,subhygric mature,159,9,18,60,Bl,3
1992,C3,light,subhygric mature,159,9,10,14,U,3
1992,C3,light,subhygric mature,159,9,14,2,U,3
1992,C3,light,subhygric mature,159,9,28,4,U,3
1992,C3,light,subhygric mature,159,9,12,31,Bl,2
1992,C3,light,subhygric mature,159,9,15,0,U,3
1992,C3,light,subhygric mature,159,9,28,240,Hw,1
1992,C3,light,subhygric mature,160,10,14,53,Hw,2
1992,C3,light,subhygric mature,160,10,22,0,U,4
1992,C3,light,subhygric mature,160,10,13,0,Ep,3
1992,C3,light,subhygric mature,160,10,11,15,U,4
1992,C3,light,subhygric mature,160,10,38,0,U,3
1992,C3,light,subhygric mature,160,10,10,6,At,2
1992,C3,light,subhygric mature,160,10,20,0,U,3
1992,C3,light,subhygric mature,160,10,16,0,Ep,3
1992,C3,light,subhygric mature,160,10,32,0,U,3
1992,C3,light,subhygric mature,160,10,40,0,U,4
1992,C3,light,subhygric mature,160,10,38,0,U,3
1992,C3,light,subhygric mature,160,10,13,0,Bl,1
1992,C3,light,subhygric mature,160,10,12,37,Hw,2
