unique,Unit,Treatment,Block,Grid_Pt,Unique_plot,Line,Dist_m,Sp,Tag#,Diam_2019_cm,Decay_2019,length.new.fall.2019..m.,Length_2011_class,Meas_length_2011,Year,Notes.2019
448,B3,heavy,submesic mature,K050,19,1,27.7,U,309,25.4,2,NA,10,,2011,
450,B3,heavy,submesic mature,K050,19,2,7.2,U,311,10.7,2,NA,10,,2011,
451,B3,heavy,submesic mature,K050,19,2,10.3,U,888,17,2,11,,,,
452,B3,heavy,submesic mature,K050,19,2,10.3,U,312,10.2,2,NA,10,,2011,
453,B3,heavy,submesic mature,K050,19,2,17.4,Hw,313,16.3,3,NA,2,,2011,
454,B3,heavy,submesic mature,K050,19,2,19.2,U,888,14.8,3,14,,,,
455,B3,heavy,submesic mature,K050,19,2,26.8,Hw,314,16.2,2,NA,10,,2011,
456,B3,heavy,submesic mature,K050,19,3,1.4,U,315,21,2,NA,10,,2011,
458,B3,heavy,submesic mature,K050,19,3,3,U,316,10.7,3,NA,10,,2011,
459,B3,heavy,submesic mature,K050,19,3,3.6,Bl,317,16,3,NA,10,,2011,
462,B3,heavy,submesic mature,K050,19,3,11.5,U,320,11,3,NA,10,19.8,2011,
463,B3,heavy,submesic mature,K050,19,3,11.6,U,321,16.2,4,NA,1,,2011,
464,B3,heavy,submesic mature,K050,19,3,12.7,Hw,322,23,3,NA,10,,2011,
465,B3,heavy,submesic mature,K050,19,3,13.9,U,323,11.5,2,NA,5,,2011,
466,B3,heavy,submesic mature,K050,19,3,14.3,U,324,11.4,3,NA,5,,2011,
469,B3,heavy,submesic mature,K050,19,3,17.4,Ep,888,16,2,3.5,,,,
470,B3,heavy,submesic mature,K050,19,3,17.5,U,327,14,2,NA,10,,2011,
471,B3,heavy,submesic mature,K050,19,3,20.1,U,328,17.7,3,NA,10,,2011,
472,B3,heavy,submesic mature,K050,19,3,20.8,Hw,329,13.7,3,NA,10,,2011,
473,B3,heavy,submesic mature,K050,19,3,21.7,U,330,24.2,2,NA,10,12.8,2011,
474,B3,heavy,submesic mature,K050,19,3,23.6,U,331,11,2,NA,1,,2011,
475,B3,heavy,submesic mature,K050,19,3,25.9,U,332,11.6,3,NA,10,,2011,
476,B3,heavy,submesic mature,K050,19,3,26.6,U,333,12.8,3,NA,5,,2011,
477,B3,heavy,submesic mature,K050,19,3,27.5,U,334,18.4,3,NA,5,,2011,
479,B3,heavy,submesic mature,K050,19,3,29.1,U,336,15.8,3,NA,10,,2011,
480,B3,heavy,submesic mature,K050,19,3,29.5,U,337,14.7,4,NA,10,,2011,
482,A2,light,submesic mature,B150,20,1,1.85,U,302,10.9,3,NA,10,,2011,
484,A2,light,submesic mature,B150,20,1,14.1,U,305,36,3,NA,10,,2011,
485,A2,light,submesic mature,B150,20,1,18.2,Hw,306,11,2,NA,5,,2011,
486,A2,light,submesic mature,B150,20,1,24.35,U,307,12,4,NA,1,,2011,
487,A2,light,submesic mature,B150,20,1,25.8,U,308,13.8,4,NA,2,,2011,
488,A2,light,submesic mature,B150,20,1,26.7,Hw,309,22.9,3,NA,2,,2011,
489,A2,light,submesic mature,B150,20,1,29.8,U,310,31.6,3,NA,1,1.8,2011,
490,A2,light,submesic mature,B150,20,2,0.37,U,311,17.4,4,NA,2,,2011,
491,A2,light,submesic mature,B150,20,2,3.15,U,312,21.2,4,NA,5,,2011,
493,A2,light,submesic mature,B150,20,2,15.15,U,314,14.7,3,NA,5,,2011,
494,A2,light,submesic mature,B150,20,2,16,Hw,888,17.6,2,11,,,,
495,A2,light,submesic mature,B150,20,2,19.3,Hw,888,19.6,1,9,,,,
496,A2,light,submesic mature,B150,20,2,20.5,Hw,315,21.5,3,NA,5,,2011,
497,A2,light,submesic mature,B150,20,2,22.8,U,316,32.4,3,NA,10,,2011,
498,A2,light,submesic mature,B150,20,2,23.3,U,317,20.5,3,NA,10,,2011,
499,A2,light,submesic mature,B150,20,2,25.2,Hw,318,34.1,3,NA,10,,2011,
500,A2,light,submesic mature,B150,20,3,0.8,Ep,319,10.4,4,NA,1,,2011,
501,A2,light,submesic mature,B150,20,3,1.9,U,320,22.9,3,NA,5,9.8,2011,
502,A2,light,submesic mature,B150,20,3,6.5,U,321,11.1,4,NA,10,,2011,
503,A2,light,submesic mature,B150,20,3,18.4,U,322,16.7,3,NA,10,,2011,
504,A2,light,submesic mature,B150,20,3,23.6,Hw,323,12.2,3,NA,5,,2011,
505,A2,light,submesic mature,B150,20,3,24,Hw,324,11.4,3,NA,5,,2011,
506,A2,light,submesic mature,B150,20,3,24.5,U,325,50.5,4,NA,10,,2011,
507,A2,light,submesic mature,B150,20,3,28.3,Hw,888,14.3,1,8,,,,
508,A2,light,submesic mature,B150,20,3,38,Hw,888,20,2,9,,,,Distance shouldn't be over 30m also diameter is 7.5 minimum for inclusion
514,A2,light,submesic mature,D200,21,2,1.15,Hw,331,11,3,NA,10,,2011,
515,A2,light,submesic mature,D200,21,2,6.05,U,332,16,4,NA,5,,2011,
516,A2,light,submesic mature,D200,21,2,7.5,Hw,888,48,1,22,,,,
517,A2,light,submesic mature,D200,21,2,13,Hw,888,12.4,2,9,,,,
519,A2,light,submesic mature,D200,21,2,13.85,Hw,334,11,3,NA,5,,2011,
521,A2,light,submesic mature,D200,21,2,14.5,U,336,10.3,3,NA,2,,2011,
523,A2,light,submesic mature,D200,21,2,19.7,Ep,338,15,4,NA,10,,2011,
525,A2,light,submesic mature,D200,21,2,24,Hw,888,11,3,5,,,,Decay class  30 writen but scale is 1-5
527,A2,light,submesic mature,D200,21,2,27,Hw,341,39.4,2,NA,10,,2011,
534,A2,light,submesic mature,D200,21,3,0.1,Ep,346,13,2,NA,10,,2011,
535,A2,light,submesic mature,D200,21,3,0.45,Ep,347,13,4,NA,10,,2011,
538,A2,light,submesic mature,D200,21,3,7.9,Ep,350,14.9,2,NA,10,,2011,
540,A2,light,submesic mature,D200,21,3,12.3,Ep,352,27.2,3,NA,10,,2011,
541,A2,light,submesic mature,D200,21,3,12.9,Hw,353,16.9,2,NA,10,,2011,
542,A2,light,submesic mature,D200,21,3,13.2,Hw,354,33.4,2,NA,10,,2011,
543,A2,light,submesic mature,D200,21,3,14.8,Ep,355,16.4,2,NA,5,6.9,2011,
545,A2,light,submesic mature,D200,21,3,26.6,U,357,11.2,2,NA,1,,2011,
546,A2,light,submesic mature,D200,21,3,26.8,Hw,358,13.6,2,NA,10,,2011,
549,A2,light,submesic mature,F100,22,1,0.6,Ep,379,11.5,4,NA,1,,2011,
550,A2,light,submesic mature,F100,22,1,1.6,Ep,363,17.3,3,NA,5,,2011,
551,A2,light,submesic mature,F100,22,1,4.5,U,364,21.8,4,NA,1,,2011,
553,A2,light,submesic mature,F100,22,1,5.2,Ep,366,10,2,NA,10,,2011,
554,A2,light,submesic mature,F100,22,1,9.9,Hw,367,10.5,3,NA,10,,2011,
555,A2,light,submesic mature,F100,22,1,10,Ba,888,10.5,1,10,,,,
557,A2,light,submesic mature,F100,22,1,14,U,369,10.4,3,NA,5,,2011,
558,A2,light,submesic mature,F100,22,1,15.6,U,370,14.6,4,NA,5,,2011,
560,A2,light,submesic mature,F100,22,1,16.9,Hw,888,21.3,1,7,,,,
561,A2,light,submesic mature,F100,22,1,17.7,Ep,372,12,4,NA,10,,2011,
562,A2,light,submesic mature,F100,22,1,18.2,U,373,14,3,NA,1,,2011,
563,A2,light,submesic mature,F100,22,1,19.1,Ep,374,10.3,4,NA,2,,2011,
564,A2,light,submesic mature,F100,22,1,19.9,U,375,28.5,4,NA,1,,2011,
568,A2,light,submesic mature,F100,22,1,30,Ba,888,20.5,2,5,,,,
569,A2,light,submesic mature,F100,22,2,1.8,Hw,380,12,4,NA,2,,2011,
570,A2,light,submesic mature,F100,22,2,2.9,U,381,17,4,NA,5,,2011,
571,A2,light,submesic mature,F100,22,2,5,Ba,888,15,4,8,,,,
572,A2,light,submesic mature,F100,22,2,7.1,Hw,888,34,1,20,,,,
573,A2,light,submesic mature,F100,22,2,7.1,Hw,888,22,1,15,,,,
575,A2,light,submesic mature,F100,22,2,8.7,Ep,383,25,3,NA,10,26.3,2011,
577,A2,light,submesic mature,F100,22,2,11.6,U,385,15,3,NA,2,,2011,
579,A2,light,submesic mature,F100,22,2,12.2,Hw,387,18,4,NA,1,,2011,
580,A2,light,submesic mature,F100,22,2,13.15,Hw,388,32,2,NA,1,,2011,
582,A2,light,submesic mature,F100,22,2,17.7,Hw,390,18.5,4,NA,10,,2011,
583,A2,light,submesic mature,F100,22,2,18.3,Hw,888,14,2,4,,,,
584,A2,light,submesic mature,F100,22,2,18.3,U,391,10,4,NA,1,,2011,
585,A2,light,submesic mature,F100,22,2,18.75,Ep,392,11.5,4,NA,5,9.4,2011,
586,A2,light,submesic mature,F100,22,2,18.8,Hw,888,18,3,8,,,,
587,A2,light,submesic mature,F100,22,2,18.8,Hw,888,42,2,16,,,,
588,A2,light,submesic mature,F100,22,2,19.95,U,393,26,4,NA,2,,2011,
589,A2,light,submesic mature,F100,22,2,20.8,Hw,888,29,1,10,,,,
590,A2,light,submesic mature,F100,22,3,1.5,Hw,888,12,2,5,,,,
592,A2,light,submesic mature,F100,22,3,3.2,Ep,395,16.5,3,NA,5,,2011,
593,A2,light,submesic mature,F100,22,3,3.5,Hw,888,10,2,5,,,,
594,A2,light,submesic mature,F100,22,3,4,Hw,888,17,2,8,,,,
597,A2,light,submesic mature,F100,22,3,10.45,Hw,397,17.8,4,NA,10,,2011,
598,A2,light,submesic mature,F100,22,3,10.45,Hw,398,21.2,4,NA,5,,2011,
599,A2,light,submesic mature,F100,22,3,11.5,Hw,888,19.8,2,14,,,,
601,A2,light,submesic mature,F100,22,3,15,Ba,888,15.8,2,9,,,,
603,A2,light,submesic mature,F100,22,3,24.7,Hw,356,20.5,3,NA,5,x,2011,
604,A2,light,submesic mature,F100,22,3,25,U,357,11,4,NA,1,,2011,
605,A2,light,submesic mature,F100,22,3,25.5,U,358,17.5,4,NA,2,,2011,
606,A2,light,submesic mature,F100,22,3,25.8,U,359,10,4,NA,1,,2011,
607,A2,light,submesic mature,F100,22,3,26.6,U,360,28,4,NA,2,,2011,
608,A2,light,submesic mature,F100,22,3,27.2,U,361,16,4,NA,2,,2011,
610,A2,light,submesic mature,G000,23,1,2.65,U,364,14,4,NA,2,,2011,
611,A2,light,submesic mature,G000,23,1,3.1,U,365,46,4,NA,2,,2011,
612,A2,light,submesic mature,G000,23,1,5.45,U,366,16.5,4,NA,2,,2011,
613,A2,light,submesic mature,G000,23,1,5.7,U,367,11,3,NA,2,,2011,
614,A2,light,submesic mature,G000,23,1,6.8,U,368,20,4,NA,1,,2011,
615,A2,light,submesic mature,G000,23,1,7.3,U,369,40,4,NA,5,,2011,
616,A2,light,submesic mature,G000,23,1,7.9,U,370,14,4,NA,1,,2011,
617,A2,light,submesic mature,G000,23,1,10.1,U,371,30,4,NA,5,,2011,
618,A2,light,submesic mature,G000,23,1,16.9,U,372,13.8,4,NA,2,2.2,2011,
619,A2,light,submesic mature,G000,23,2,12,Hw,888,11,2,7,,,,looks like a 12 but need to confirm 
620,A2,light,submesic mature,G000,23,2,21.2,Hw,373,18.9,3,NA,10,,2011,
621,A2,light,submesic mature,G000,23,2,21.35,Hw,374,17.5,3,NA,5,,2011,
622,A2,light,submesic mature,G000,23,2,27.9,U,375,11.5,4,NA,1,,2011,
623,A2,light,submesic mature,G000,23,2,28.2,Hw,376,13.5,4,NA,5,,2011,
625,A2,light,submesic mature,G000,23,2,29.85,Hw,378,12.8,3,NA,5,,2011,
627,A2,light,submesic mature,G000,23,3,3,Hw,380,11,4,NA,10,,2011,
629,A2,light,submesic mature,G000,23,3,4.05,Hw,888,10,2,6,,,,
630,A2,light,submesic mature,G000,23,3,4.05,Hw,382,21,3,NA,10,x,2011,
632,A2,light,submesic mature,G000,23,3,5.4,U,384,12.5,4,NA,1,,2011,
633,A2,light,submesic mature,G000,23,3,5.7,U,385,12,4,NA,1,,2011,
634,A2,light,submesic mature,G000,23,3,6.25,Hw,386,12,4,NA,10,,2011,
635,A2,light,submesic mature,G000,23,3,6.6,Hw,387,46.2,3,NA,10,,2011,
636,A2,light,submesic mature,G000,23,3,7,Hw,388,10.5,4,NA,5,,2011,
637,A2,light,submesic mature,G000,23,3,7.7,U,389,14.5,4,NA,5,,2011,
640,A2,light,submesic mature,G000,23,3,9.05,U,392,10,3,NA,1,1.96,2011,
641,A2,light,submesic mature,G000,23,3,9.2,U,393,10,4,NA,1,,2011,
643,A2,light,submesic mature,G000,23,3,9.7,U,395,10.5,3,NA,2,,2011,
645,A2,light,submesic mature,G000,23,3,10,U,397,20,4,NA,2,,2011,
646,A2,light,submesic mature,G000,23,3,19.25,U,398,12,4,NA,2,,2011,
649,A2,light,submesic mature,G000,23,3,23.2,U,301,12,4,NA,5,,2011,
650,A2,light,submesic mature,G000,23,3,24.3,Ep,302,14,4,NA,1,1.1,2011,
652,B2,heavy,subhygric mature,B000,24,1,12.4,U,304,15.4,4,NA,2,,2011,
653,B2,heavy,subhygric mature,B000,24,1,14.5,Hw,305,17.2,2,NA,2,,2011,
654,B2,heavy,subhygric mature,B000,24,1,14.75,Hw,306,23.4,2,NA,2,,2011,
656,B2,heavy,subhygric mature,B000,24,2,0.8,U,308,10.5,4,NA,2,,2011,
657,B2,heavy,subhygric mature,B000,24,2,5,U,309,12.7,3,NA,2,,2011,
658,B2,heavy,subhygric mature,B000,24,2,5.5,Hw,888,11.4,2,5,,,,Couldn't see entire length of tree
659,B2,heavy,subhygric mature,B000,24,2,8.6,Hw,312,26.7,2,NA,10,,2011,
660,B2,heavy,subhygric mature,B000,24,2,14.9,Hw,310,16,2,NA,10,,2011,
662,B2,heavy,subhygric mature,B000,24,3,6.65,U,313,14.8,4,NA,2,,2011,bearing around 312 degrees for line 3
663,B2,heavy,subhygric mature,B000,24,3,7.6,U,314,14.3,3,NA,5,,2011,bearing around 312 degrees for line 3
664,B2,heavy,subhygric mature,B000,24,3,21.55,U,315,15,4,NA,1,,2011,bearing around 312 degrees for line 3
705,A2,light,submesic mature,L000,26,1,10.5,Hw,501,25,3,NA,10,,2011,
706,A2,light,submesic mature,L000,26,1,10.9,Hw,502,27.2,2,NA,10,,2011,
707,A2,light,submesic mature,L000,26,1,11.1,U,503,12.8,3,NA,2,,2011,
710,A2,light,submesic mature,L000,26,1,22.9,U,506,18.2,4,NA,1,,2011,
711,A2,light,submesic mature,L000,26,1,23.7,Hw,507,18,4,NA,1,,2011,
714,A2,light,submesic mature,L000,26,2,1.3,Sx,510,18.8,4,NA,10,39.3,2011,
715,A2,light,submesic mature,L000,26,2,5.9,Hw,511,10.8,3,NA,5,,2011,
720,A2,light,submesic mature,L000,26,2,19.9,U,516,10,3,NA,5,,2011,no tag
721,A2,light,submesic mature,L000,26,2,20.1,Ep,517,14,3,NA,10,,2011,
723,A2,light,submesic mature,L000,26,2,24,U,519,11.5,4,NA,5,,2011,
724,A2,light,submesic mature,L000,26,2,24.2,U,520,10.8,3,NA,5,5.9,2011,
727,A2,light,submesic mature,L000,26,2,25.3,U,523,30,4,NA,5,,2011,
728,A2,light,submesic mature,L000,26,2,27.8,U,524,14.2,3,NA,2,,2011,
729,A2,light,submesic mature,L000,26,2,28.3,U,525,11,4,NA,2,,2011,
730,A2,light,submesic mature,L000,26,2,28.8,Ep,526,24.5,4,NA,10,,2011,
731,A2,light,submesic mature,L000,26,3,0.3,Sx,527,22,4,NA,10,,2011,
732,A2,light,submesic mature,L000,26,3,5.6,U,528,12,4,NA,10,,2011,no tag
733,A2,light,submesic mature,L000,26,3,7.3,Ep,529,58,4,NA,10,,2011,
734,A2,light,submesic mature,L000,26,3,7.8,Ep,530,10.5,4,NA,10,23.1,2011,
735,A2,light,submesic mature,L000,26,3,8.4,Hw,531,32.8,3,NA,10,,2011,
737,A2,light,submesic mature,L000,26,3,13.3,Hw,888,18,2,8,,,,
738,A2,light,submesic mature,L000,26,3,13.3,U,533,18,3,NA,5,,2011,
739,A2,light,submesic mature,L000,26,3,20,U,536,14,3,NA,5,,2011,
741,B2,heavy,subhygric mature,G150,27,1,3.55,U,549,18.2,2,NA,10,,2011,
742,B2,heavy,subhygric mature,G150,27,1,5.5,Hw,550,13.2,3,NA,2,,2011,
744,B2,heavy,subhygric mature,G150,27,1,6.3,U,1122,10.9,4,NA,2,,2011,
745,B2,heavy,subhygric mature,G150,27,1,6.8,U,1123,11.3,4,NA,2,,2011,
747,B2,heavy,subhygric mature,G150,27,1,7.7,U,1125,15.2,3,NA,5,,2011,
748,B2,heavy,subhygric mature,G150,27,1,11,U,1126,37.3,4,NA,10,,2011,
749,B2,heavy,subhygric mature,G150,27,1,13.2,U,1127,10.5,3,NA,5,7.4,2011,
750,B2,heavy,subhygric mature,G150,27,1,14.7,U,1128,13.4,3,NA,10,,2011,
751,B2,heavy,subhygric mature,G150,27,1,17.1,U,1129,22.5,4,NA,10,,2011,
752,B2,heavy,subhygric mature,G150,27,1,17.4,U,1130,12.8,4,NA,5,,2011,
755,B2,heavy,subhygric mature,G150,27,1,27.3,Hw,1133,18.8,2,NA,10,,2011,
756,B2,heavy,subhygric mature,G150,27,1,28,Sx,1134,19.9,3,NA,10,,2011,
757,B2,heavy,subhygric mature,G150,27,2,4,Ep,1136,15.8,3,NA,10,,2011,
758,B2,heavy,subhygric mature,G150,27,2,4.8,Ep,1135,13.5,3,NA,10,,2011,previously listed as 4 but it is too solid for that 
759,B2,heavy,subhygric mature,G150,27,2,4.9,Ep,1137,11.5,4,NA,10,12.2,2011,
760,B2,heavy,subhygric mature,G150,27,2,5.2,Ep,1138,14,4,NA,10,,2011,
761,B2,heavy,subhygric mature,G150,27,2,7.5,U,1139,13.5,4,NA,2,,2011,
763,B2,heavy,subhygric mature,G150,27,2,16.3,U,1143,22.3,4,NA,2,,2011,
764,B2,heavy,subhygric mature,G150,27,2,18.6,U,1144,23.7,4,NA,2,,2011,
766,B2,heavy,subhygric mature,G150,27,3,5.9,Hw,1146,10.9,2,NA,10,,2011,
770,B2,heavy,subhygric mature,G150,27,3,6.9,U,1149,28.4,3,NA,10,,2011,
772,B2,heavy,subhygric mature,G150,27,3,8.2,U,888,44.7,4,20,,,,
773,B2,heavy,subhygric mature,G150,27,3,10.4,Hw,888,30.5,2,30,,,,
774,B2,heavy,subhygric mature,G150,27,3,16.3,U,1155,11.5,4,NA,2,,2011,
775,B2,heavy,subhygric mature,G150,27,3,18.1,U,1156,10.7,3,NA,10,,2011,
777,B2,heavy,subhygric mature,G150,27,3,19.1,U,1158,12.9,3,NA,10,,2011,
779,B2,heavy,subhygric mature,G150,27,3,20.5,Hw,1160,48.5,2,NA,10,,2011,
780,B2,heavy,subhygric mature,G150,27,3,20.6,Hw,1161,24.6,2,NA,10,,2011,
782,B2,heavy,subhygric mature,G150,27,3,23.8,Hw,30,11.6,3,NA,2,,2011,
783,B2,heavy,subhygric mature,G150,27,3,25.9,Hw,31,18,2,NA,10,,2011,
786,B2,heavy,subhygric mature,G150,27,3,28.5,Hw,34,47.2,2,NA,10,,2011,
788,B2,heavy,subhygric mature,E050,28,1,1.5,U,575,10.5,3,NA,5,,2011,
789,B2,heavy,subhygric mature,E050,28,1,1.7,Hw,576,14.5,2,NA,10,,2011,
790,B2,heavy,subhygric mature,E050,28,1,2.7,U,577,10,4,NA,2,,2011,
792,B2,heavy,subhygric mature,E050,28,1,3.3,U,579,11.5,4,NA,2,,2011,
793,B2,heavy,subhygric mature,E050,28,1,4.8,U,580,14,4,NA,2,,2011,
794,B2,heavy,subhygric mature,E050,28,1,5.7,U,581,13,4,NA,2,,2011,
795,B2,heavy,subhygric mature,E050,28,1,6,Hw,888,23,1,15,,,,
796,B2,heavy,subhygric mature,E050,28,1,6,U,582,14,4,NA,5,,2011,
797,B2,heavy,subhygric mature,E050,28,1,7,Hw,584,15.5,4,NA,10,13.4,2011,
798,B2,heavy,subhygric mature,E050,28,1,7.15,Hw,585,11.5,4,NA,10,,2011,
800,B2,heavy,subhygric mature,E050,28,1,14.3,U,587,10,4,NA,1,,2011,
802,B2,heavy,subhygric mature,E050,28,1,22.55,U,591,10,4,NA,10,,2011,
804,B2,heavy,subhygric mature,E050,28,2,0.5,U,594,11,4,NA,2,,2011,
806,B2,heavy,subhygric mature,E050,28,2,2.1,U,596,12,3,NA,5,10.6,2011,
813,B2,heavy,subhygric mature,E050,28,2,16,U,1162,13.6,4,NA,5,,2011,
815,B2,heavy,subhygric mature,E050,28,2,17.7,U,1164,13.5,3,NA,1,,2011,
820,B2,heavy,subhygric mature,E050,28,2,26.2,U,1170,11,3,NA,2,,2011,
824,B2,heavy,subhygric mature,E050,28,2,28.4,U,1174,14,3,NA,10,,2011,
825,B2,heavy,subhygric mature,E050,28,2,28.6,U,1176,12,3,NA,1,,2011,
826,B2,heavy,subhygric mature,E050,28,2,28.7,Hw,1177,27.4,2,NA,10,,2011,
827,B2,heavy,subhygric mature,E050,28,2,28.7,Hw,1178,20.3,2,NA,10,22.8,2011,
828,B2,heavy,subhygric mature,E050,28,2,29.4,Hw,1179,16.1,2,NA,10,,2011,
830,B2,heavy,subhygric mature,E050,28,3,1.1,U,537,13,4,NA,1,,2011,
831,B2,heavy,subhygric mature,E050,28,3,2.7,Hw,538,10,2,NA,10,,2011,
835,B2,heavy,subhygric mature,E050,28,3,13,Hw,542,18,2,NA,10,,2011,
837,B2,heavy,subhygric mature,E050,28,3,15.4,U,544,10,4,NA,1,,2011,
838,B2,heavy,subhygric mature,E050,28,3,15.6,U,545,11,4,NA,10,,2011,
839,B2,heavy,subhygric mature,E050,28,3,20.4,U,546,14.5,3,NA,2,,2011,
840,B2,heavy,subhygric mature,E050,28,3,22.4,U,547,12,4,NA,2,,2011,
841,C1,noharvest,mesic mature,D100,29,1,2,Hw,1013,20.6,3,NA,10,,2011,
843,C1,noharvest,mesic mature,D100,29,1,10.65,U,1015,12.5,4,NA,2,,2011,
845,C1,noharvest,mesic mature,D100,29,1,14.1,Hw,1017,15.7,3,NA,10,,2011,
848,C1,noharvest,mesic mature,D100,29,1,19.3,U,1020,13.6,3,NA,10,,2011,
850,C1,noharvest,mesic mature,D100,29,1,20.55,Hw,1022,10.3,2,NA,10,19,2011,
852,C1,noharvest,mesic mature,D100,29,1,22.95,Hw,1024,11.6,3,NA,5,,2011,
853,C1,noharvest,mesic mature,D100,29,1,23.35,Hw,1025,15.9,3,NA,10,,2011,
854,C1,noharvest,mesic mature,D100,29,1,23.9,U,1026,14.9,3,NA,5,,2011,
857,C1,noharvest,mesic mature,D100,29,1,26.25,U,107,14.2,4,NA,5,,2011,
862,C1,noharvest,mesic mature,D100,29,3,4.1,Hw,1006,11.2,3,NA,5,,2011,
863,C1,noharvest,mesic mature,D100,29,3,6.5,Hw,1007,17.5,2,NA,5,,2011,
864,C1,noharvest,mesic mature,D100,29,3,8.6,U,1008,24.3,4,NA,5,,2011,
865,C1,noharvest,mesic mature,D100,29,3,9.1,U,1009,15.1,4,NA,5,,2011,not sure on number confirm 
866,C1,noharvest,mesic mature,D100,29,3,19.65,Hw,1010,16.2,4,NA,10,,2011,
867,C1,noharvest,mesic mature,D100,29,3,22.65,U,1011,16.7,4,NA,2,,2011,
868,C1,noharvest,mesic mature,D100,29,3,28.9,U,1012,15.8,4,NA,2,,2011,
870,C1,noharvest,mesic mature,D100,29,2,9.3,U,117,23.6,4,NA,10,,2011,
873,C1,noharvest,mesic mature,D100,29,2,11.6,U,119,17.2,4,NA,10,,2011,
874,C1,noharvest,mesic mature,D100,29,2,11.6,U,120,14.6,4,NA,10,,2011,
877,C1,noharvest,mesic mature,D100,29,2,20.45,Sx,129,13.7,2,NA,5,,2011,
879,C1,noharvest,mesic mature,D100,29,2,27.85,U,137,10.3,4,NA,2,,2011,
882,C1,noharvest,mesic mature,D100,29,2,29.6,U,139,16.5,4,NA,5,,2011,
883,C1,noharvest,mesic mature,K050,30,1,0.4,Hw,356,11.8,2,NA,5,,2011,
884,C1,noharvest,mesic mature,K050,30,1,1.3,Hw,357,13.7,2,NA,2,,2011,
886,C1,noharvest,mesic mature,K050,30,1,2.75,Sx,359,12.1,2,NA,10,,2011,
887,C1,noharvest,mesic mature,K050,30,1,2.9,Sx,360,26.6,2,NA,10,,2011,
888,C1,noharvest,mesic mature,K050,30,1,6.55,U,361,22.1,3,NA,5,,2011,
889,C1,noharvest,mesic mature,K050,30,1,8.8,U,362,12.1,3,NA,2,,2011,
890,C1,noharvest,mesic mature,K050,30,1,11.7,U,888,16,4,16,,,,conifer spp
894,C1,noharvest,mesic mature,K050,30,1,16.2,Hw,366,10.8,2,NA,10,,2011,
895,C1,noharvest,mesic mature,K050,30,1,19.3,U,367,21,3,NA,5,,2011,
898,C1,noharvest,mesic mature,K050,30,1,20.65,U,370,14.2,4,NA,2,,2011,
901,C1,noharvest,mesic mature,K050,30,1,22,U,373,21.6,3,NA,10,,2011,
902,C1,noharvest,mesic mature,K050,30,1,22.7,U,374,13.5,3,NA,1,,2011,
905,C1,noharvest,mesic mature,K050,30,1,27.4,Sx,376,15.7,3,NA,10,,2011,
907,C1,noharvest,mesic mature,K050,30,1,28.9,U,955,12.2,2,NA,5,,2011,"377 found at 28.9m, 955 found at 27.9m "
909,C1,noharvest,mesic mature,K050,30,2,9.25,U,379,13.5,3,NA,10,,2011,
911,C1,noharvest,mesic mature,K050,30,2,9.9,Sx,381,26,4,NA,10,,2011,
912,C1,noharvest,mesic mature,K050,30,2,10.3,U,382,11,4,NA,5,,2011,
913,C1,noharvest,mesic mature,K050,30,2,11.95,U,383,10.5,3,NA,10,,2011,
914,C1,noharvest,mesic mature,K050,30,2,11.95,U,384,14.5,4,NA,10,11.7,2011,
915,C1,noharvest,mesic mature,K050,30,2,12.75,U,385,24,4,NA,1,,2011,
916,C1,noharvest,mesic mature,K050,30,2,13.1,U,386,12,4,NA,10,,2011,
917,C1,noharvest,mesic mature,K050,30,2,16.9,Hw,387,14.5,3,NA,2,,2011,
922,C1,noharvest,mesic mature,K050,30,2,27.5,U,392,11.5,3,NA,2,,2011,
923,C1,noharvest,mesic mature,K050,30,2,28.2,U,393,32.7,4,NA,2,,2011,
924,C1,noharvest,mesic mature,K050,30,3,0.65,Hw,394,11.5,3,NA,10,12.7,2011,
925,C1,noharvest,mesic mature,K050,30,3,0.65,Hw,395,13,4,NA,10,,2011,
927,C1,noharvest,mesic mature,K050,30,3,6.15,Hw,397,12.2,4,NA,5,,2011,
929,C1,noharvest,mesic mature,K050,30,3,19.2,Hw,399,10,3,NA,10,,2011,
930,C1,noharvest,mesic mature,K050,30,3,22.4,U,400,13.5,4,NA,1,,2011,
931,C1,noharvest,mesic mature,K050,30,3,22.65,U,951,13.5,3,NA,2,,2011,
932,C1,noharvest,mesic mature,K050,30,3,24.6,U,952,23,4,NA,1,,2011,
933,C1,noharvest,mesic mature,K050,30,3,28.15,Sx,953,13.2,3,NA,10,,2011,
934,C1,noharvest,mesic mature,K050,30,3,28.6,Hw,954,12,2,NA,10,,2011,
935,C1,noharvest,mesic mature,H200,31,1,7.3,Hw,956,13.1,3,NA,1,,2011,
937,C1,noharvest,mesic mature,H200,31,1,7.6,Hw,958,13.1,2,NA,10,,2011,
938,C1,noharvest,mesic mature,H200,31,1,8,Hw,888,35.5,2,9,,,,
939,C1,noharvest,mesic mature,H200,31,1,8,Hw,959,11,2,NA,10,,2011,
940,C1,noharvest,mesic mature,H200,31,1,9.45,Hw,960,10.3,3,NA,5,,2011,
944,C1,noharvest,mesic mature,H200,31,1,11.5,Ep,963,33.6,4,NA,10,,2011,
945,C1,noharvest,mesic mature,H200,31,1,12.1,Hw,965,13.2,2,NA,5,,2011,
