Year,Unit,Treatment,Block,TreatmentUnit,TreatmentType,TreatmentUnitType,Plot,Subplot,CWD_piece,Sp,Decay,Diam1m,Diam2m,large_diam,small_diam,Elev1,Elev2,high_elev,low_elev,Lngth2bndry1,Lngth2bndry2,LngthInPlot,Lngth2end,Bark,Growth
2018,B2-3-M,heavy,subhygric mature,B2,B2-3,B2 M,3,M,8,Hw,3,0.08,0.11,0.11,0.08,0,0,0,0,4.5,0,4.5,5.5,1,3
2018,C2-2-O,heavy,mesic mature,C2,C2-2,C2 O,2,O,7,U,4,0.104,0.111,0.111,0.104,0,0,0,0,0,0,3.6,3.6,0,2
2018,B4-1,clearcut,mesic mature,B4,B4-1,B4,1,,5,U,4,0.087,0.133,0.133,0.087,0,0,0,0,3.3,0,3.3,3.6,0,3
2018,A1-2,clearcut,submesic mature,A1,A1-2,A1,2,,15,U,4,0.085,0.141,0.141,0.085,0,0,0,0,3.1,0,3.1,4.1,0,3
2018,B3-1-M,heavy,submesic mature,B3,B3-1,B3 M,1,M,19,Sx,3,0.054,0.198,0.198,0.054,0,0,0,0,2,0,2,11.4,2,1
2018,A3-0,clearcut,subhygric mature,A3,A3-0,A3,0,,29,U,4,0.15,0.062,0.15,0.062,30,2,30,2,3.2,0,3.2,3.8,0,2
2018,C2-1-O,heavy,mesic mature,C2,C2-1,C2 O,1,O,11,U,3,0.143,0.171,0.171,0.143,0,0,0,0,0,0,1.7,1.7,0,3
2018,D4-0-M,heavy,mesic oldgrowth,D4,D4-0,D4 M,0,M,13,Hw,3,0.28,0.027,0.28,0.027,0,0,0,0,13.1,19,5.9,19.8,2,2
2018,C2-2-M,heavy,mesic mature,C2,C2-2,C2 M,2,M,13,Hw,3,0.122,0.06,0.122,0.06,14,0,14,0,4.6,0,4.6,6.9,2,2
2018,B4-4,clearcut,mesic mature,B4,B4-4,B4,4,,23,U,4,0.122,0.112,0.122,0.112,0,0,0,0,0,0,3.1,3.1,0,3
2018,B1-4,noharvest,submesic mature,B1,B1-4,B1,4,,17,Hw,4,0.284,0.3,0.3,0.284,0,0,0,0,0,0,0.5,0.5,3,1
2018,A1-1,clearcut,submesic mature,A1,A1-1,A1,1,,18,U,4,0.244,0.424,0.424,0.244,0,0,0,0,3,0,3,5.3,0,3
2018,A2-1,light,submesic mature,A2,A2-1,A2,1,,1,Hw,3,0.04,0.192,0.192,0.04,10,60,60,10,6.9,9.5,2.6,14.6,2,3
2018,C2-0-O,heavy,mesic mature,C2,C2-0,C2 O,0,O,9,U,4,0.08,0.141,0.141,0.08,0,0,0,0,0,0,3.3,3.3,0,3
2018,A2-1,light,submesic mature,A2,A2-1,A2,1,,9,U,3,0.141,0.088,0.141,0.088,2,0,2,0,2.6,0,2.6,13.5,1,2
2018,B2-4-O,heavy,subhygric mature,B2,B2-4,B2 O,4,O,12,Hw,3,0.199,0.324,0.324,0.199,17,0,17,0,0.6,0,0.6,18,3,3
2018,C1-3,noharvest,mesic mature,C1,C1-3,C1,3,,1,Hw,3,0.108,0.027,0.108,0.027,40,100,100,40,0.8,7.8,7,9,2,2
2018,B3-3-M,heavy,submesic mature,B3,B3-3,B3 M,3,M,4,Bl,2,0.03,0.122,0.122,0.03,41,0,41,0,5.5,0,5.5,12,3,1
2018,D4-0-M,heavy,mesic oldgrowth,D4,D4-0,D4 M,0,M,21,Hw,2,0.06,0.394,0.394,0.06,17,0,17,0,0.5,4.3,3.8,20.2,3,2
2018,D4-0-M,heavy,mesic oldgrowth,D4,D4-0,D4 M,0,M,14,Hw,2,0.4,0.17,0.4,0.17,0,12,12,0,12,15.3,3.3,17.5,3,2
2018,C1-1,noharvest,mesic mature,C1,C1-1,C1,1,,2,Hw,3,0.087,0.225,0.225,0.087,90,0,90,0,17.5,16,1.5,17.8,2,0
2018,C2-3-O,heavy,mesic mature,C2,C2-3,C2 O,3,O,14,Cw,3,0.42,0.342,0.42,0.342,0,0,0,0,0.3,0,0.3,2.1,0,3
2018,C3-2,light,subhygric mature,C3,C3-2,C3,2,,1,Bl,3,0.05,0.142,0.142,0.05,20,0,20,0,5.7,0,5.7,18.2,2,3
2018,A1-0,clearcut,submesic mature,A1,A1-0,A1,0,,19,U,3,0.11,0.131,0.131,0.11,15,0,15,0,0,0,1.2,1.2,0,3
2018,A3-0,clearcut,subhygric mature,A3,A3-0,A3,0,,17,U,3,0.14,0.11,0.14,0.11,0,0,0,0,0,0,2.8,2.8,0,3
2018,D4-0-M,heavy,mesic oldgrowth,D4,D4-0,D4 M,0,M,19,U,4,0.073,0.28,0.28,0.073,0,0,0,0,0,0,8.7,8.7,0,3
2018,B2-0-M,heavy,subhygric mature,B2,B2-0,B2 M,0,M,11,U,4,0.21,0.109,0.21,0.109,0,0,0,0,0,0,1.6,1.6,0,3
2018,D4-0-M,heavy,mesic oldgrowth,D4,D4-0,D4 M,0,M,4,U,4,0.34,0.223,0.34,0.223,0,0,0,0,7.1,0,7.1,9.9,0,3
2018,B2-4-O,heavy,subhygric mature,B2,B2-4,B2 O,4,O,20,U,3,0.16,0.14,0.16,0.14,0,0,0,0,2,0,2,2.8,0,3
2018,A4-2,noharvest,subhygric mature,A4,A4-2,A4,2,,26,Hw,4,0.115,0.116,0.116,0.115,0,0,0,0,3.4,0,3.4,4.9,2,3
2018,A1-4,clearcut,submesic mature,A1,A1-4,A1,4,,3,U,3,0.145,0.07,0.145,0.07,0,0,0,0,3.5,0,3.5,3.7,0,3
2018,B1-3,noharvest,submesic mature,B1,B1-3,B1,3,,14,Hw,3,0.072,0.105,0.105,0.072,170,0,170,0,5.6,0,5.6,5.9,3,2
2018,A1-3,clearcut,submesic mature,A1,A1-3,A1,3,,12,U,4,0.131,0.102,0.131,0.102,0,0,0,0,0,0,3.3,3.3,0,3
2018,A1-0,clearcut,submesic mature,A1,A1-0,A1,0,,21,U,4,0.172,0.11,0.172,0.11,0,25,25,0,1.7,0,1.7,3.7,0,3
2018,A1-0,clearcut,submesic mature,A1,A1-0,A1,0,,23,U,4,0.124,0.111,0.124,0.111,0,5,5,0,0,0,0.9,0.9,0,3
2018,C3-0,light,subhygric mature,C3,C3-0,C3,0,,1,U,4,0.267,0.127,0.267,0.127,0,0,0,0,0,0,4.2,4.2,0,3
2018,C2-2-O,heavy,mesic mature,C2,C2-2,C2 O,2,O,35,Ep,3,0.1,0.124,0.124,0.1,12.4,0,12.4,0,0,0,3.6,3.6,3,0
2018,B2-4-O,heavy,subhygric mature,B2,B2-4,B2 O,4,O,4,U,4,0.133,0.1,0.133,0.1,10,5,10,5,3.3,0,3.3,4.8,0,3
2018,A2-2,light,submesic mature,A2,A2-2,A2,2,,23,U,3,0.228,0.21,0.228,0.21,16,23,23,16,0,0,4,4,0,2
2018,D4-0-M,heavy,mesic oldgrowth,D4,D4-0,D4 M,0,M,7,Hw,2,0.04,0.343,0.343,0.04,12,0,12,0,10.4,0,10.4,23.5,2,2
2018,B3-1-O,heavy,submesic mature,B3,B3-1,B3 O,1,O,5,Hw,2,0.17,0.026,0.17,0.026,0,30.9,30.9,0,7.8,10.9,3.1,11.7,3,0
2018,A4-2,noharvest,subhygric mature,A4,A4-2,A4,2,,1,Hw,3,0.02,0.103,0.103,0.02,2,0,2,0,8.4,0,8.4,10.3,2,1
2018,C1-1,noharvest,mesic mature,C1,C1-1,C1,1,,26,U,3,0.15,0.14,0.15,0.14,0,0,0,0,0,0,2.2,2.2,0,2
2018,B2-1-M,heavy,subhygric mature,B2,B2-1,B2 M,1,M,17,Hw,4,0.16,0.107,0.16,0.107,25,0,25,0,2.5,0,2.5,5.5,2,2
2018,B2-4-O,heavy,subhygric mature,B2,B2-4,B2 O,4,O,8,U,3,0.112,0.132,0.132,0.112,20,0,20,0,3.1,0,3.1,4.5,0,3
2018,C2-1-O,heavy,mesic mature,C2,C2-1,C2 O,1,O,8,U,2,0.085,0.139,0.139,0.085,6,5,6,5,0,0,3.5,3.5,0,3
2018,C3-0,light,subhygric mature,C3,C3-0,C3,0,,4,Hw,1,0.212,0.01,0.212,0.01,30,70,70,30,4.1,15,10.9,18.8,3,1
2018,B1-3,noharvest,submesic mature,B1,B1-3,B1,3,,13,U,3,0.126,0.086,0.126,0.086,0,0,0,0,0,0,4,4,0,3
2018,B4-4,clearcut,mesic mature,B4,B4-4,B4,4,,20,Cw,3,0.124,0.086,0.124,0.086,0,47,47,0,4.1,0,4.1,5.1,0,1
2018,A4-1,noharvest,subhygric mature,A4,A4-1,A4,1,,4,U,4,0.187,0.192,0.192,0.187,0,0,0,0,1.3,0,1.3,3.5,0,3
2018,B2-1-M,heavy,subhygric mature,B2,B2-1,B2 M,1,M,9,Hw,3,0.02,0.1,0.1,0.02,41,5,41,5,9,0,9,10.7,2,1
2018,C3-4,light,subhygric mature,C3,C3-4,C3,4,,12,U,4,0.172,0.2,0.2,0.172,0,0,0,0,0.5,0,0.5,5.1,0,3
2018,D4-0-O,heavy,mesic oldgrowth,D4,D4-0,D4 O,0,O,6,U,3,0.17,0.01,0.17,0.01,0,0,0,0,3,0,3,4,0,3
2018,C1-1,noharvest,mesic mature,C1,C1-1,C1,1,,19,U,3,0.14,0.114,0.14,0.114,0,17,17,0,0,0,2.9,2.9,0,1
2018,D4-0-O,heavy,mesic oldgrowth,D4,D4-0,D4 O,0,O,4,U,4,0.16,0.184,0.184,0.16,0,56,56,0,0,0,1.5,1.5,0,2
2018,B2-4-O,heavy,subhygric mature,B2,B2-4,B2 O,4,O,27,Hw,3,0.065,0.117,0.117,0.065,0,0,0,0,0,0,5.3,5.3,3,1
2018,C2-2-M,heavy,mesic mature,C2,C2-2,C2 M,2,M,32,U,3,0.126,0.13,0.13,0.126,0,0,0,0,0,0,2.9,2.9,0,3
2018,A2-0,light,submesic mature,A2,A2-0,A2,0,,14,Hw,3,0.203,0.341,0.341,0.203,0,10,10,0,0,0,2.1,2.1,2,3
2018,B1-3,noharvest,submesic mature,B1,B1-3,B1,3,,18,U,4,0.123,0.163,0.163,0.123,0,0,0,0,0,0,2.3,2.3,0,3
2018,C1-2,noharvest,mesic mature,C1,C1-2,C1,2,,5,U,3,0.14,0.08,0.14,0.08,0,0,0,0,7,3.3,3.7,9.7,0,2
2018,B2-1-M,heavy,subhygric mature,B2,B2-1,B2 M,1,M,10,Bl,3,0.305,0.06,0.305,0.06,17,16,17,16,10.5,11.5,1,25.4,1,1
2018,C3-0,light,subhygric mature,C3,C3-0,C3,0,,5,Hw,1,0.228,0.01,0.228,0.01,0,12,12,0,6,0,6,15,3,1
2018,B2-0-O,heavy,subhygric mature,B2,B2-0,B2 O,0,O,23,U,3,0.165,0.146,0.165,0.146,0,0,0,0,0,0,2,2,0,3
2018,C2-3-M,heavy,mesic mature,C2,C2-3,C2 M,3,M,2,Hw,2,0.126,0.095,0.126,0.095,0,310,310,0,0,0,3.9,3.9,3,2
2018,B1-0,noharvest,submesic mature,B1,B1-0,B1,0,,8,U,4,0.16,0.109,0.16,0.109,0,0,0,0,0,0,2.6,2.6,0,3
2018,C1-1,noharvest,mesic mature,C1,C1-1,C1,1,,31,U,3,0.18,0.05,0.18,0.05,0,0,0,0,3.6,6.4,2.8,11.8,0,3
2018,C1-2,noharvest,mesic mature,C1,C1-2,C1,2,,15,U,3,0.01,0.11,0.11,0.01,0,0,0,0,0,0,8.1,8.1,0,3
2018,D4-0-O,heavy,mesic oldgrowth,D4,D4-0,D4 O,0,O,14,U,3,0.37,0.374,0.374,0.37,0,0,0,0,0.8,0,0.8,3,0,2
2018,C2-2-M,heavy,mesic mature,C2,C2-2,C2 M,2,M,30,Hw,3,0.04,0.238,0.238,0.04,0,26,26,0,1.7,0,1.7,10.8,1,3
2018,A2-4,light,submesic mature,A2,A2-4,A2,4,,16,Hw,1,0.053,0.202,0.202,0.053,0,0,0,0,1,0,1,8.8,3,3
2018,B3-0-M,heavy,submesic mature,B3,B3-0,B3 M,0,M,19,U,4,0.103,0.12,0.12,0.103,5,0,5,0,4,0,4,7.9,0,3
2018,B2-1-M,heavy,subhygric mature,B2,B2-1,B2 M,1,M,13,Hw,3,0.1,0.165,0.165,0.1,0,0,0,0,0,0,2.7,2.7,1,3
2018,C3-0,light,subhygric mature,C3,C3-0,C3,0,,13,Hw,3,0.21,0.069,0.21,0.069,25,75,75,25,5.8,0,5.8,7.1,3,2
2018,C3-4,light,subhygric mature,C3,C3-4,C3,4,,11,Hw,4,0.3,0.344,0.344,0.3,0,0,0,0,1.1,0,1.1,1.5,3,1
2018,C1-3,noharvest,mesic mature,C1,C1-3,C1,3,,7,Sx,2,0.386,0.138,0.386,0.138,0,186,186,0,15.8,16.4,0.6,25.3,2,2
2018,B3-4-O,heavy,submesic mature,B3,B3-4,B3 O,4,O,5,Pl,1,0.077,0.11,0.11,0.077,0,8,8,0,5.6,0,5.6,7.6,3,0
2018,B2-0-O,heavy,subhygric mature,B2,B2-0,B2 O,0,O,9,Hw,3,0.055,0.12,0.12,0.055,12,22,22,12,12.5,6.7,5.8,13,1,2
2018,C2-4-O,heavy,mesic mature,C2,C2-4,C2 O,4,O,12,U,3,0.142,0.175,0.175,0.142,0,0,0,0,0,0,2,2,0,3
2018,C1-4,noharvest,mesic mature,C1,C1-4,C1,4,,1,Hw,2,0.023,0.101,0.101,0.023,32,4,32,4,0.6,10.2,9.6,11,3,1
2018,D4-0-O,heavy,mesic oldgrowth,D4,D4-0,D4 O,0,O,9,Hw,3,0.23,0.206,0.23,0.206,0,36,36,0,0,0,4.7,4.7,2,3
2018,A4-2,noharvest,subhygric mature,A4,A4-2,A4,2,,30,Hw,1,0.173,0.13,0.173,0.13,41,98,98,41,2.2,0,2.2,4.4,3,0
2018,B4-4,clearcut,mesic mature,B4,B4-4,B4,4,,14,Ep,4,0.068,0.245,0.245,0.068,0,21,21,0,2.5,4.1,1.6,18.8,3,3
2018,B1-4,noharvest,submesic mature,B1,B1-4,B1,4,,10,Hw,1,0.08,0.136,0.136,0.08,180,30,180,30,4.2,0,4.2,12.5,3,0
2018,A2-2,light,submesic mature,A2,A2-2,A2,2,,15,Sx,2,0.18,0.08,0.18,0.08,32,10,32,10,0,0,7.9,7.9,3,0
2018,B3-3-M,heavy,submesic mature,B3,B3-3,B3 M,3,M,1,U,3,0.02,0.134,0.134,0.02,0,0,0,0,5.7,0,5.7,10.7,0,3
2018,D4-0-O,heavy,mesic oldgrowth,D4,D4-0,D4 O,0,O,3,U,3,0.14,0.29,0.29,0.14,0,35,35,0,0,0,4.6,4.6,0,3
2018,B1-4,noharvest,submesic mature,B1,B1-4,B1,4,,15,Hw,4,0.1,0.114,0.114,0.1,47,0,47,0,4.6,0,4.6,4.7,2,0
2018,C1-1,noharvest,mesic mature,C1,C1-1,C1,1,,36,Pl,3,0.05,0.103,0.103,0.05,0,71,71,0,0,0,8.1,8.1,0,0
2018,B2-1-M,heavy,subhygric mature,B2,B2-1,B2 M,1,M,19,Hw,3,0.145,0.097,0.145,0.097,0,20,20,0,3.5,0,3.5,4.1,2,2
2018,B5-3,light,mesic mature,B5,B5-3,B5,3,,14,U,4,0.152,0.14,0.152,0.14,0,0,0,0,6.7,0,6.7,7.3,0,3
2018,C1-4,noharvest,mesic mature,C1,C1-4,C1,4,,4,Hw,2,0.026,0.118,0.118,0.026,0,18,18,0,7.3,0,7.3,13,2,1
2018,A1-1,clearcut,submesic mature,A1,A1-1,A1,1,,21,U,4,0.156,0.131,0.156,0.131,9,0,9,0,0.8,0,0.8,3.1,0,2
2018,D4-0-O,heavy,mesic oldgrowth,D4,D4-0,D4 O,0,O,12,U,4,0.29,0.371,0.371,0.29,0,0,0,0,0,0,3.5,3.5,0,3
2018,C2-2-O,heavy,mesic mature,C2,C2-2,C2 O,2,O,31,U,3,0.141,0.151,0.151,0.141,0,7,7,0,0,0,2.5,2.5,0,2
2018,B2-4-M,heavy,subhygric mature,B2,B2-4,B2 M,4,M,5,Cw,1,0.01,0.123,0.123,0.01,140,0,140,0,7.1,0,7.1,8.7,3,2
2018,A1-3,clearcut,submesic mature,A1,A1-3,A1,3,,6,U,3,0.093,0.191,0.191,0.093,0,20,20,0,0,0,2.4,2.4,0,2
2018,B5-1,light,mesic mature,B5,B5-1,B5,1,,7,Ep,4,0.21,0.26,0.26,0.21,0,0,0,0,1.5,0,1.5,2.6,1,3
2018,A3-2,clearcut,subhygric mature,A3,A3-2,A3,2,,18,U,3,0.01,0.132,0.132,0.01,90,0,90,0,6.2,0,6.2,7.9,0,1
2018,A4-4,noharvest,subhygric mature,A4,A4-4,A4,4,,20,U,3,0.096,0.14,0.14,0.096,0,0,0,0,0,0,3.8,3.8,0,3
2018,B3-1-M,heavy,submesic mature,B3,B3-1,B3 M,1,M,6,U,3,0.121,0.047,0.121,0.047,59,0,59,0,6.5,0,6.5,7.5,0,1
2018,B5-2,light,mesic mature,B5,B5-2,B5,2,,2,U,3,0.198,0.039,0.198,0.039,7,0,7,0,7.3,0,7.3,9.9,0,3
2018,C3-3,light,subhygric mature,C3,C3-3,C3,3,,41,U,3,0.132,0.191,0.191,0.132,30,0,30,0,4.1,0,4.1,5.1,0,1
2018,B2-3-M,heavy,subhygric mature,B2,B2-3,B2 M,3,M,13,Hw,3,0.14,0.06,0.14,0.06,7,0,7,0,4.8,0,4.8,8.1,2,3
2018,C1-1,noharvest,mesic mature,C1,C1-1,C1,1,,30,U,3,0.05,0.115,0.115,0.05,0,0,0,0,7.1,0,7.1,10.1,0,3
2018,B2-0-O,heavy,subhygric mature,B2,B2-0,B2 O,0,O,29,Hw,1,0.115,0.01,0.115,0.01,0,183,183,0,8.4,0,8.4,11,3,0
2018,C3-2,light,subhygric mature,C3,C3-2,C3,2,,17,Hw,3,0.165,0.022,0.165,0.022,0,26,26,0,5.3,0,5.3,17,3,3
2018,B2-3-M,heavy,subhygric mature,B2,B2-3,B2 M,3,M,26,Bl,3,0.071,0.15,0.15,0.071,200,0,200,0,4.1,0,4.1,14,1,0
2018,D4-0-O,heavy,mesic oldgrowth,D4,D4-0,D4 O,0,O,2,Hw,3,0.7,0.66,0.7,0.66,0,0,0,0,13,21.8,8.8,28.9,2,2
2018,B2-0-M,heavy,subhygric mature,B2,B2-0,B2 M,0,M,14,U,3,0.01,0.13,0.13,0.01,7,0,7,0,0,0,6.7,6.7,0,2
2018,A4-2,noharvest,subhygric mature,A4,A4-2,A4,2,,10,Hw,4,0.06,0.205,0.205,0.06,0,0,0,0,14.8,17.3,2.5,20,1,2
2018,D4-1-M,heavy,mesic oldgrowth,D4,D4-1,D4 M,1,M,1,U,3,0.075,0.175,0.175,0.075,28,0,28,0,4,0,4,5.2,0,3
2018,C2-2-M,heavy,mesic mature,C2,C2-2,C2 M,2,M,17,U,4,0.1,0.134,0.134,0.1,0,0,0,0,0,0,4.1,4.1,0,2
2018,A2-1,light,submesic mature,A2,A2-1,A2,1,,15,U,4,0.183,0.102,0.183,0.102,0,5,5,0,2.8,0,2.8,6.1,0,3
2018,A3-2,clearcut,subhygric mature,A3,A3-2,A3,2,,21,U,3,0.091,0.123,0.123,0.091,3,0,3,0,0,0,4.9,4.9,0,3
2018,A2-4,light,submesic mature,A2,A2-4,A2,4,,1,U,3,0.128,0.053,0.128,0.053,0,0,0,0,2,12.6,10.6,14.5,0,3
2018,B2-0-O,heavy,subhygric mature,B2,B2-0,B2 O,0,O,26,U,3,0.101,0.172,0.172,0.101,0,0,0,0,0,0,2.9,2.9,0,3
2018,D4-1-M,heavy,mesic oldgrowth,D4,D4-1,D4 M,1,M,2,U,3,0.115,0.171,0.171,0.115,0,0,0,0,0,0,6.2,6.2,0,3
2018,A2-2,light,submesic mature,A2,A2-2,A2,2,,26,U,4,0.23,0.26,0.26,0.23,0,0,0,0,2,0,2,2.3,0,3
2018,B3-0-M,heavy,submesic mature,B3,B3-0,B3 M,0,M,11,Ep,4,0.129,0.19,0.19,0.129,0,0,0,0,2.2,0,2.2,3.9,3,1
2018,B2-2-O,heavy,subhygric mature,B2,B2-2,B2 O,2,O,17,Hw,3,0.163,0.087,0.163,0.087,11,0,11,0,14.1,10.7,3.4,17.5,2,3
2018,B2-4-O,heavy,subhygric mature,B2,B2-4,B2 O,4,O,9,U,3,0.114,0.01,0.114,0.01,0,0,0,0,13.4,4.5,8.9,14.4,0,2
2018,B2-2-M,heavy,subhygric mature,B2,B2-2,B2 M,2,M,10,Hw,4,0.118,0.05,0.118,0.05,0,0,0,0,7.1,0,7.1,12.6,1,3
2018,B2-3-M,heavy,subhygric mature,B2,B2-3,B2 M,3,M,11,Hw,4,0.034,0.12,0.12,0.034,0,0,0,0,7.5,0,7.5,8.7,1,3
2018,D4-1-O,heavy,mesic oldgrowth,D4,D4-1,D4 O,1,O,10,U,3,0.046,0.14,0.14,0.046,5,0,5,0,0.4,0,0.4,5.8,0,2
2018,C1-0,noharvest,mesic mature,C1,C1-0,C1,0,,3,Hw,3,0.03,0.126,0.126,0.03,7,0,7,0,7,0,7,9.3,2,1
2018,B1-3,noharvest,submesic mature,B1,B1-3,B1,3,,10,U,3,0.193,0.147,0.193,0.147,34,0,34,0,0,0,2,2,0,1
2018,B5-3,light,mesic mature,B5,B5-3,B5,3,,11,Act,3,0.165,0.13,0.165,0.13,0,20,20,0,0,0,6,6,1,0
2018,B5-3,light,mesic mature,B5,B5-3,B5,3,,4,Cw,1,0.01,0.19,0.19,0.01,230,0,230,0,6.7,10.2,3.5,17.2,3,0
2018,C2-3-O,heavy,mesic mature,C2,C2-3,C2 O,3,O,5,U,3,0.34,0.124,0.34,0.124,0,20,20,0,0,0,0.9,0.9,0,3
2018,C2-2-O,heavy,mesic mature,C2,C2-2,C2 O,2,O,37,Ep,4,0.129,0.155,0.155,0.129,0,0,0,0,2.9,0,2.9,3.1,3,2
2018,B2-4-O,heavy,subhygric mature,B2,B2-4,B2 O,4,O,23,U,3,0.125,0.112,0.125,0.112,31,0,31,0,0,0,4.2,4.2,0,3
2018,C1-1,noharvest,mesic mature,C1,C1-1,C1,1,,27,Hw,1,0.01,0.12,0.12,0.01,13,0,13,0,8.2,0,8.2,16.6,3,1
2018,C1-0,noharvest,mesic mature,C1,C1-0,C1,0,,2,Hw,3,0.16,0.136,0.16,0.136,0,0,0,0,0,0,2.7,2.7,3,2
2018,B2-1-O,heavy,subhygric mature,B2,B2-1,B2 O,1,O,24,Hw,4,0.133,0.05,0.133,0.05,0,10,10,0,5.9,0,5.9,9.7,2,2
2018,D4-1-O,heavy,mesic oldgrowth,D4,D4-1,D4 O,1,O,3,Hw,2,0.1,0.21,0.21,0.1,270,0,270,0,0.3,0,0.3,6.1,3,0
2018,B2-3-O,heavy,subhygric mature,B2,B2-3,B2 O,3,O,12,Hw,4,0.15,0.09,0.15,0.09,7,15,15,7,3.9,0,3.9,7.1,1,2
2018,C1-4,noharvest,mesic mature,C1,C1-4,C1,4,,24,Hw,3,0.112,0.062,0.112,0.062,0,0,0,0,7.3,0,7.3,11.1,1,2
2018,A3-2,clearcut,subhygric mature,A3,A3-2,A3,2,,8,U,4,0.18,0.185,0.185,0.18,10,0,10,0,0,0,1.8,1.8,0,3
2018,D4-1-O,heavy,mesic oldgrowth,D4,D4-1,D4 O,1,O,12,U,3,0.093,0.1,0.1,0.093,0,0,0,0,0,0,1.6,1.6,0,3
2018,D4-1-O,heavy,mesic oldgrowth,D4,D4-1,D4 O,1,O,6,Hw,1,0.01,0.127,0.127,0.01,50,0,50,0,5,0,5,6,3,1
2018,B5-3,light,mesic mature,B5,B5-3,B5,3,,2,Cw,1,0.01,0.2,0.2,0.01,500,0,500,0,6.1,11.4,5.3,15,3,0
2018,C1-1,noharvest,mesic mature,C1,C1-1,C1,1,,29,U,3,0.12,0.12,0.12,0.12,0,6,6,0,4.2,0,4.2,4.9,0,1
2018,B1-0,noharvest,submesic mature,B1,B1-0,B1,0,,7,U,4,0.176,0.09,0.176,0.09,0,0,0,0,3.1,0,3.1,16,0,3
2018,B2-1-M,heavy,subhygric mature,B2,B2-1,B2 M,1,M,1,Hw,1,0.025,0.145,0.145,0.025,48,0,48,0,5.6,0,5.6,13.4,3,1
2018,B3-3-O,heavy,submesic mature,B3,B3-3,B3 O,3,O,19,U,4,0.18,0.097,0.18,0.097,0,0,0,0,2.9,0,2.9,10,0,3
2018,C2-0-O,heavy,mesic mature,C2,C2-0,C2 O,0,O,15,U,4,0.131,0.14,0.14,0.131,0,0,0,0,3.3,0,3.3,4.2,0,3
2018,A3-2,clearcut,subhygric mature,A3,A3-2,A3,2,,7,Ep,4,0.17,0.187,0.187,0.17,3,0,3,0,1.9,0,1.9,2.9,2,3
2018,B2-3-M,heavy,subhygric mature,B2,B2-3,B2 M,3,M,7,Hw,3,0.14,0.1,0.14,0.1,0,0,0,0,4.1,0,4.1,9.6,1,3
2018,A1-0,clearcut,submesic mature,A1,A1-0,A1,0,,24,U,4,0.103,0.089,0.103,0.089,0,35,35,0,0,0,1.7,1.7,1,2
2018,C1-2,noharvest,mesic mature,C1,C1-2,C1,2,,8,U,3,0.114,0.07,0.114,0.07,0,0,0,0,6.8,0,6.8,9.4,0,3
2018,A1-1,clearcut,submesic mature,A1,A1-1,A1,1,,23,U,3,0.105,0.15,0.15,0.105,0,0,0,0,0,0,1.5,1.5,0,3
2018,B2-0-O,heavy,subhygric mature,B2,B2-0,B2 O,0,O,25,U,4,0.16,0.14,0.16,0.14,0,0,0,0,0,0,2.7,2.7,0,3
2018,A2-4,light,submesic mature,A2,A2-4,A2,4,,7,Hw,2,0.118,0.121,0.121,0.118,0,2,2,0,0.1,0,0.1,9.3,3,1
2018,C2-3-M,heavy,mesic mature,C2,C2-3,C2 M,3,M,9,Cw,1,0.24,0.432,0.432,0.24,18,16,18,16,2.9,2.4,0.5,14.3,3,2
2018,B3-2-M,heavy,submesic mature,B3,B3-2,B3 M,2,M,3,U,3,0.148,0.04,0.148,0.04,0,0,0,0,9.2,4,5.2,13.8,0,3
2018,C2-4-O,heavy,mesic mature,C2,C2-4,C2 O,4,O,13,U,3,0.06,0.115,0.115,0.06,32,10,32,10,0,0,7.3,7.3,0,3
2018,C3-3,light,subhygric mature,C3,C3-3,C3,3,,36,Hw,3,0.154,0.043,0.154,0.043,9,9,9,9,2,0,2,11.4,2,3
2018,B2-0-M,heavy,subhygric mature,B2,B2-0,B2 M,0,M,20,U,4,0.144,0.125,0.144,0.125,0,0,0,0,0,0,3.4,3.4,0,3
2018,B2-3-M,heavy,subhygric mature,B2,B2-3,B2 M,3,M,23,Hw,4,0.132,0.12,0.132,0.12,0,0,0,0,3.9,0,3.9,8.9,1,3
2018,D4-1-O,heavy,mesic oldgrowth,D4,D4-1,D4 O,1,O,13,Hw,3,0.061,0.184,0.184,0.061,5,0,5,0,10,3.1,6.9,7.4,1,1
2018,B3-4-M,heavy,submesic mature,B3,B3-4,B3 M,4,M,18,Cw,1,0.125,0.02,0.125,0.02,0,41,41,0,3.1,0,3.1,7.8,3,1
2018,A2-2,light,submesic mature,A2,A2-2,A2,2,,25,U,4,0.275,0.23,0.275,0.23,0,0,0,0,0,0,1.9,1.9,0,3
2018,A1-3,clearcut,submesic mature,A1,A1-3,A1,3,,7,Hw,4,0.145,0.102,0.145,0.102,4,0,4,0,4,0,4,4.3,0,3
2018,B2-0-O,heavy,subhygric mature,B2,B2-0,B2 O,0,O,6,Hw,3,0.171,0.07,0.171,0.07,0,32,32,0,3.7,0,3.7,10.4,2,3
2018,B3-4-O,heavy,submesic mature,B3,B3-4,B3 O,4,O,9,U,4,0.18,0.113,0.18,0.113,0,0,0,0,0,0,2.8,2.8,0,3
2018,B3-2-M,heavy,submesic mature,B3,B3-2,B3 M,2,M,5,U,3,0.135,0.18,0.18,0.135,0,0,0,0,5.6,3.1,2.5,7.5,0,3
