Year,Unit,Treatment,Block,Unique_plot,Grid_Pt,Line,Dist_m,Tag#,Sp,Decay,Diam_cm,Ht_cm,Tilt_deg,Length_class,Meas_length,Notes
2011,B1,noharvest,submesic mature,67,A350,2,15.75,592,U,3,20.4,0,15,5,,
2011,B1,noharvest,submesic mature,67,A350,2,21.15,593,U,3,14.5,7,10,10,,
2011,B1,noharvest,submesic mature,67,A350,2,25.15,594,Hw,3,23.2,0,4,5,,
2011,B1,noharvest,submesic mature,67,A350,2,26.5,595,U,3,11,0,5,2,,
2011,B1,noharvest,submesic mature,67,A350,3,4.35,596,U,4,11.8,0,12,2,,
2011,B1,noharvest,submesic mature,67,A350,3,5.25,597,U,4,16.9,0,12,2,2.6,
2011,B1,noharvest,submesic mature,67,A350,3,8.35,598,U,3,14.7,0,16,1,,
2011,B1,noharvest,submesic mature,67,A350,3,8.65,599,Hw,2,17.6,31,2,10,,
2011,B1,noharvest,submesic mature,67,A350,3,10.4,600,U,4,15.9,0,26,5,,
2011,B1,noharvest,submesic mature,67,A350,3,10.7,836,U,3,15.2,8,2,10,,
2011,B1,noharvest,submesic mature,67,A350,3,11.8,837,U,3,11.8,2,10,5,,
2011,B1,noharvest,submesic mature,67,A350,3,13.25,838,U,2.5,16.7,7,0,10,,
2011,B1,noharvest,submesic mature,67,A350,3,13.65,839,U,3.5,14.4,14,10,10,,
2011,B1,noharvest,submesic mature,67,A350,3,13.7,840,Hw,2,8.9,8,4,10,,
2011,B1,noharvest,submesic mature,67,A350,3,14,841,U,2,8.6,7,4,10,,
2011,B1,noharvest,submesic mature,67,A350,3,14.2,842,Hw,3,18.7,0,5,1,1.2,
2011,B1,noharvest,submesic mature,67,A350,3,17.25,843,U,4,14.1,0,6,5,,
2011,B1,noharvest,submesic mature,67,A350,3,18.55,844,Hw,2,18.2,0,10,10,,
2011,B1,noharvest,submesic mature,67,A350,3,22.15,827,Ep,1,10.2,0,15,5,,
2011,B1,noharvest,submesic mature,67,A350,3,24,828,U,3,13.3,0,11,2,,
2011,B1,noharvest,submesic mature,67,A350,3,25.35,829,Ep,3,20.6,0,12,5,,
2011,B1,noharvest,submesic mature,67,A350,3,27.5,830,Hw,3,24.1,5,2,5,,
2011,B1,noharvest,submesic mature,67,A350,3,28.05,831,U,3,12.4,0,8,1,,
2011,B1,noharvest,submesic mature,67,A350,3,28.45,832,Cw,2,11.6,30,10,10,,
2011,B1,noharvest,submesic mature,67,A350,3,28.65,833,U,3,23.8,5,0,10,,
2011,B1,noharvest,submesic mature,67,A350,3,29.2,834,Cw,2,8.3,5,3,2,3.4,green foliage
2011,B1,noharvest,submesic mature,67,A350,3,29.5,835,Ep,4,18.3,0,0,10,,
2011,B1,noharvest,submesic mature,68,A050,1,3.1,169,U,4,13.9,0,0,10,,
2011,B1,noharvest,submesic mature,68,A050,1,4.6,170,U,4,12.3,0,14,10,,
2011,B1,noharvest,submesic mature,68,A050,1,24.1,171,Ep,4,19.3,0,2,1,,
2011,B1,noharvest,submesic mature,68,A050,1,25.4,172,Ep,4,16.6,0,7,1,,
2011,B1,noharvest,submesic mature,68,A050,1,25.75,173,Ep,2,15.4,0,4,2,,
2011,B1,noharvest,submesic mature,68,A050,1,27.8,174,Ep,3,20.5,0,2,2,,
2011,B1,noharvest,submesic mature,68,A050,2,14,175,U,2,24.2,0,12,10,,
2011,B1,noharvest,submesic mature,68,A050,2,23.3,176,Hw,3,16.4,0,15,2,,
2011,B1,noharvest,submesic mature,68,A050,2,25.4,177,Hw,3,16.6,0,17,2,,
2011,B1,noharvest,submesic mature,68,A050,3,5.5,178,Ep,2,18.8,0,2,10,11.1,
2011,B1,noharvest,submesic mature,68,A050,3,6.15,179,U,3,18,0,5,10,,
2011,B1,noharvest,submesic mature,68,A050,3,18.15,180,At,2,22.5,22,3,10,,
2011,B1,noharvest,submesic mature,68,A050,3,27.4,181,Ep,2,16.2,0,2,1,,
2011,B1,noharvest,submesic mature,68,A050,3,29.4,182,Ep,2,13.9,0,12,2,,
2011,B1,noharvest,submesic mature,69,B300,1,12.35,301,Hw,2.5,21.1,0,10,10,,
2011,B1,noharvest,submesic mature,69,B300,1,15.25,302,U,3,11.2,14,20,10,,
2011,B1,noharvest,submesic mature,69,B300,1,15.6,303,U,3,10.5,12,19,10,,
2011,B1,noharvest,submesic mature,69,B300,1,18.15,304,U,3,9.1,0,16,1,,
2011,B1,noharvest,submesic mature,69,B300,1,22.35,305,U,3.5,9.1,0,22,2,,
2011,B1,noharvest,submesic mature,69,B300,1,22.8,306,Hw,2,25.2,57,2,5,,
2011,B1,noharvest,submesic mature,69,B300,1,22.6,307,U,2.5,18.8,31,3,10,,
2011,B1,noharvest,submesic mature,69,B300,1,23.8,308,Hw,2.5,17.8,0,0,5,,
2011,B1,noharvest,submesic mature,69,B300,2,12.85,309,U,3,12.8,0,5,10,,
2011,B1,noharvest,submesic mature,69,B300,2,13.6,310,Hw,2.5,12.9,10,8,10,11.4,
2011,B1,noharvest,submesic mature,69,B300,2,20.15,311,U,3.5,8.1,0,0,1,,
2011,B1,noharvest,submesic mature,69,B300,2,20.8,312,Hw,3,19.4,30,28,10,,
2011,B1,noharvest,submesic mature,69,B300,2,27.35,313,Hw,1,16.4,15,6,2,,
2011,B1,noharvest,submesic mature,69,B300,2,27.65,314,Hw,2,14,35,15,10,,
2011,B1,noharvest,submesic mature,69,B300,2,28.05,315,Sx,1,32.9,0,10,10,,
2011,B1,noharvest,submesic mature,69,B300,2,28.6,316,Hw,2.5,11.4,0,10,2,,
2011,B1,noharvest,submesic mature,69,B300,3,6.25,317,Sx,2.5,17.3,0,18,2,,
2011,B1,noharvest,submesic mature,69,B300,3,13.1,318,Hw,2,10.9,14,22,10,,
2011,B1,noharvest,submesic mature,69,B300,3,26.7,319,Ep,2,14.8,0,7,2,,
2011,B1,noharvest,submesic mature,70,G150,1,0.3,320,U,2,9.6,0,3,2,,
2011,B1,noharvest,submesic mature,70,G150,1,2.05,321,U,3,12.5,32,9,10,,
2011,B1,noharvest,submesic mature,70,G150,1,2.4,322,U,3,11.6,16,3,10,,
2011,B1,noharvest,submesic mature,70,G150,1,3,323,Hw,3,10,0,10,2,,
2011,B1,noharvest,submesic mature,70,G150,1,3.95,324,Cw,2,13.9,32,9,10,,
2011,B1,noharvest,submesic mature,70,G150,1,4.3,325,Cw,2,22.9,57,5,10,,
2011,B1,noharvest,submesic mature,70,G150,1,6.7,326,U,3,9.7,0,12,5,,
2011,B1,noharvest,submesic mature,70,G150,1,7.3,327,Hw,2,10.4,20,10,5,,
2011,B1,noharvest,submesic mature,70,G150,1,11.55,328,Hw,3,9.9,0,5,2,,
2011,B1,noharvest,submesic mature,70,G150,1,15.7,329,U,3,16.5,7,5,10,16.2,
2011,B1,noharvest,submesic mature,70,G150,1,26.8,330,U,3,15.7,8,10,5,,
2011,B1,noharvest,submesic mature,70,G150,1,27.2,331,U,3,11.4,0,5,5,,
2011,B1,noharvest,submesic mature,70,G150,2,3.2,332,U,4,8.6,0,20,1,,
2011,B1,noharvest,submesic mature,70,G150,2,3.9,333,U,4,12.2,0,30,2,,
2011,B1,noharvest,submesic mature,70,G150,2,4.9,334,Hw,1.5,22.5,22,16,10,,
2011,B1,noharvest,submesic mature,70,G150,2,6.7,335,Cw,2.5,10.9,120,20,10,,
2011,B1,noharvest,submesic mature,70,G150,2,8.2,336,U,2.5,14.4,15,15,5,,
2011,B1,noharvest,submesic mature,70,G150,2,8.8,337,U,3,10.3,70,41,5,,
2011,B1,noharvest,submesic mature,70,G150,2,14.95,338,U,2.5,11.3,48,20,5,,
2011,B1,noharvest,submesic mature,70,G150,2,15.55,339,U,3.5,13.4,0,35,5,5.6,
2011,B1,noharvest,submesic mature,70,G150,2,17.2,340,U,2.5,14.6,28,7,5,,
2011,B1,noharvest,submesic mature,70,G150,2,18.95,341,Hw,1.5,23.7,28,9,10,,
2011,B1,noharvest,submesic mature,70,G150,2,20.2,342,U,2.5,14.5,11,4,10,,
2011,B1,noharvest,submesic mature,70,G150,2,27.35,343,U,3,11.2,0,10,2,,
2011,B1,noharvest,submesic mature,70,G150,2,28.1,344,Ep,2,17.7,0,5,2,,
2011,B1,noharvest,submesic mature,70,G150,2,29.15,345,U,4,12.9,0,11,1,,
2011,B1,noharvest,submesic mature,70,G150,2,29.25,346,Hw,2,21.3,18,2,10,,
2011,B1,noharvest,submesic mature,70,G150,2,29.7,347,Ep,3,23.7,0,0,1,,
2011,B1,noharvest,submesic mature,70,G150,3,0.45,348,Hw,1,14.7,5,11,5,,
2011,B1,noharvest,submesic mature,70,G150,3,4.65,349,U,2,8.5,0,4,10,10.3,
2011,B1,noharvest,submesic mature,70,G150,3,4.8,350,U,2,12.7,0,2,5,,
2011,B1,noharvest,submesic mature,70,G150,3,5.7,371,Hw,3,15.9,64,42,2,,
2011,B1,noharvest,submesic mature,70,G150,3,6.9,351,U,3,15.1,0,0,2,,
2011,B1,noharvest,submesic mature,70,G150,3,9.4,352,Hw,4,17.1,0,15,5,,
2011,B1,noharvest,submesic mature,70,G150,3,9.75,353,Cw,2.5,17.9,22,10,10,,
2011,B1,noharvest,submesic mature,70,G150,3,10.55,354,U,2.5,10.6,10,0,5,,
2011,B1,noharvest,submesic mature,70,G150,3,16.1,355,U,2,7.8,60,22,5,,
2011,B1,noharvest,submesic mature,70,G150,3,17.3,356,U,2.5,7.9,140,15,10,,
2011,B1,noharvest,submesic mature,70,G150,3,17.3,357,U,2.5,16.9,70,25,10,,
2011,B1,noharvest,submesic mature,70,G150,3,17.6,358,Sx,3,11.3,112,12,2,3.9,
2011,B1,noharvest,submesic mature,70,G150,3,17.75,359,Ep,2,8.5,75,2,2,,
2011,B1,noharvest,submesic mature,70,G150,3,18.7,360,Hw,2,15.2,70,15,10,,
2011,B1,noharvest,submesic mature,70,G150,3,19.9,361,Cw,3,17.9,70,12,10,,
2011,B1,noharvest,submesic mature,70,G150,3,20.45,362,U,3,16.8,25,0,10,,
2011,B1,noharvest,submesic mature,70,G150,3,20.85,363,U,3,14.5,23,4,10,,
2011,B1,noharvest,submesic mature,70,G150,3,21.7,364,U,3,10.4,12,5,2,,
2011,B1,noharvest,submesic mature,70,G150,3,25.1,365,Ba,2,17.7,56,15,10,,
2011,B1,noharvest,submesic mature,70,G150,3,25.2,366,U,4,12.7,0,15,1,,
2011,B1,noharvest,submesic mature,70,G150,3,28.1,367,U,4,11.1,0,10,5,,
2011,B1,noharvest,submesic mature,70,G150,3,28.2,368,Hw,2,8,8,12,2,3.7,
2011,B1,noharvest,submesic mature,70,G150,3,29.05,369,Hw,2,11.2,105,25,5,,
2011,B1,noharvest,submesic mature,70,G150,3,29.75,370,Hw,3,15.8,28,18,2,,
2011,B1,noharvest,submesic mature,71,H050,1,2.1,372,Hw,2,24.4,17,5,10,,
2011,B1,noharvest,submesic mature,71,H050,1,4.35,373,Ep,4,13.8,0,7,2,,
2011,B1,noharvest,submesic mature,71,H050,1,9.8,374,U,4,11.2,0,5,2,,
2011,B1,noharvest,submesic mature,71,H050,1,10.9,375,U,3,11.2,0,7,2,,
2011,B1,noharvest,submesic mature,71,H050,1,11.9,376,U,3,20.4,0,4,1,,
2011,B1,noharvest,submesic mature,71,H050,1,12.8,377,Cw,2,9.7,42,10,2,,
2011,B1,noharvest,submesic mature,71,H050,1,13.7,378,Sx,2,16.2,47,5,10,,
2011,B1,noharvest,submesic mature,71,H050,1,21.7,379,Hw,2,23.5,0,5,10,,
2011,B1,noharvest,submesic mature,71,H050,1,22,380,Sx,2,23.4,22,7,10,,
2011,B1,noharvest,submesic mature,71,H050,1,22.8,381,U,4,27.2,0,3,1,1.38,
2011,B1,noharvest,submesic mature,71,H050,1,24.1,382,Cw,2,12.8,24,2,10,,
2011,B1,noharvest,submesic mature,71,H050,1,25.3,383,Sx,2,23.8,0,2,10,,
2011,B1,noharvest,submesic mature,71,H050,1,27.2,384,Ep,3,19.8,2,8,5,,
2011,B1,noharvest,submesic mature,71,H050,1,27.4,385,Cw,1,14.6,28,10,10,,
2011,B1,noharvest,submesic mature,71,H050,1,28.15,386,Sx,2.5,17.2,9,35,1,,
2011,B1,noharvest,submesic mature,71,H050,1,28.35,387,Act,2,17.8,0,17,10,,
2011,B1,noharvest,submesic mature,71,H050,1,28.6,388,Hw,2,26.4,0,10,10,,
2011,B1,noharvest,submesic mature,71,H050,1,29.5,389,Ep,3,12.7,24,8,10,,
2011,B1,noharvest,submesic mature,71,H050,2,16.45,390,U,3,14.8,0,9,5,,
2011,B1,noharvest,submesic mature,71,H050,2,16.5,391,U,2,9.2,10,2,5,8.5,
2011,B1,noharvest,submesic mature,71,H050,2,23,392,U,2,13.4,43,17,2,,
2011,B1,noharvest,submesic mature,71,H050,2,23.65,394,Sx,1.5,17.1,18,7,10,,
2011,B1,noharvest,submesic mature,71,H050,2,23.9,393,U,2,16.1,0,4,10,,
2011,B1,noharvest,submesic mature,71,H050,3,9.95,395,U,4,12.7,10,14,2,,
2011,B1,noharvest,submesic mature,71,H050,3,16.9,397,Act,2,7.9,47,20,2,,
2011,B1,noharvest,submesic mature,71,H050,3,17.65,396,Sx,1,8.7,52,12,10,,
2011,B1,noharvest,submesic mature,71,H050,3,19.35,398,U,3,10.3,0,0,2,,
2011,B1,noharvest,submesic mature,71,H050,3,23.35,399,Hw,2.5,24,7,30,10,,
2011,B1,noharvest,submesic mature,71,H050,3,25,400,U,2,23,23,22,10,,
2011,B1,noharvest,submesic mature,71,H050,3,27.3,168,Hw,2,13.3,52,10,10,11.7,
2011,B5,light,mesic mature,72,A000,1,2,503,U,4,19.5,0,0,2,,
2011,B5,light,mesic mature,72,A000,1,2.8,504,U,3,9.5,5,24,2,,
2011,B5,light,mesic mature,72,A000,1,3.1,505,Cw,3,24.4,17,2,10,,
2011,B5,light,mesic mature,72,A000,1,8.4,506,U,3,22.2,5,5,2,,
2011,B5,light,mesic mature,72,A000,1,9.7,507,Ep,4,12.9,0,8,1,,
2011,B5,light,mesic mature,72,A000,1,10.25,508,Cw,2,37.4,0,9,10,,
2011,B5,light,mesic mature,72,A000,1,12.35,509,U,3,13.5,0,2,5,,
2011,B5,light,mesic mature,72,A000,1,13.8,510,Hw,3.5,35.4,0,6,10,,
2011,B5,light,mesic mature,72,A000,1,16.7,511,Hw,3,13.7,0,14,2,,
2011,B5,light,mesic mature,72,A000,1,17.5,512,U,3.5,16.3,0,15,5,8.2,
2011,B5,light,mesic mature,72,A000,1,20.45,513,U,4,12.2,0,5,1,,
2011,B5,light,mesic mature,72,A000,1,21.3,514,U,4,16.9,0,9,2,,
2011,B5,light,mesic mature,72,A000,1,21.9,515,U,3.5,21.8,0,5,10,,
2011,B5,light,mesic mature,72,A000,1,22.6,516,Hw,1,22.1,48,6,10,,
2011,B5,light,mesic mature,72,A000,1,23,517,Cw,3.5,28.9,0,9,10,,
2011,B5,light,mesic mature,72,A000,1,24.55,518,U,4,18.1,0,6,1,,
2011,B5,light,mesic mature,72,A000,1,25.25,519,Hw,1,11.3,200,8,10,,
2011,B5,light,mesic mature,72,A000,1,27.2,520,Ep,1,17,85,10,10,,
2011,B5,light,mesic mature,72,A000,1,27.6,521,Cw,2,13.5,25,5,10,,
2011,B5,light,mesic mature,72,A000,2,1.9,522,Cw,3,9.3,38,15,2,4.45,
2011,B5,light,mesic mature,72,A000,2,4,523,U,3,31.4,0,0,5,,
2011,B5,light,mesic mature,72,A000,2,4.25,524,Cw,3.5,14.6,0,5,5,,slab
2011,B5,light,mesic mature,72,A000,2,4.45,525,Cw,2.5,32,30,2,10,,
2011,B5,light,mesic mature,72,A000,2,5.2,526,U,3.5,17.6,0,5,1,,
2011,B5,light,mesic mature,72,A000,2,5.85,527,U,4,19.5,0,5,1,,
2011,B5,light,mesic mature,72,A000,2,6.55,528,Hw,2,36.5,18,5,5,,
2011,B5,light,mesic mature,72,A000,2,11.7,530,Cw,2.5,43,42,5,10,,
2011,B5,light,mesic mature,72,A000,2,13.9,531,Cw,2,24,14,15,10,,
2011,B5,light,mesic mature,72,A000,2,15.45,532,U,3.5,23.6,0,9,10,19.7,
2011,B5,light,mesic mature,72,A000,2,17.55,533,Cw,1,10.5,53,4,2,,
2011,B5,light,mesic mature,72,A000,2,17.9,534,Cw,1,35.9,32,3,10,,
2011,B5,light,mesic mature,72,A000,2,18.35,535,Cw,2,11.2,82,3,10,,
2011,B5,light,mesic mature,72,A000,2,18.7,536,Cw,1,33.2,42,1,10,,
2011,B5,light,mesic mature,72,A000,2,18.9,537,Ep,3.5,18,5,23,2,,
2011,B5,light,mesic mature,72,A000,2,20.15,538,Cw,2.5,48.9,4,5,5,,
2011,B5,light,mesic mature,72,A000,2,24.85,539,Hw,2.5,22,0,5,5,,
2011,B5,light,mesic mature,72,A000,2,26.2,540,Sx,1,30.7,23,9,10,,
2011,B5,light,mesic mature,72,A000,2,26.5,541,Hw,1,26,9,11,10,,
2011,B5,light,mesic mature,72,A000,2,28.85,542,Cw,1,8.3,36,10,2,3.3,
2011,B5,light,mesic mature,72,A000,2,30,543,Cw,2,22.8,0,6,10,,
2011,B5,light,mesic mature,72,A000,3,2.55,544,Cw,3.5,16,0,8,5,,
2011,B5,light,mesic mature,72,A000,3,3.45,545,Hw,2,9.8,13,0,5,,
2011,B5,light,mesic mature,72,A000,3,7.6,546,Ep,4,14.2,0,0,1,,
2011,B5,light,mesic mature,72,A000,3,10.15,547,Ep,3,22.9,20,12,2,,
2011,B5,light,mesic mature,72,A000,3,10.45,548,U,3,9.3,11,9,1,,
2011,B5,light,mesic mature,72,A000,3,11.15,549,U,3.5,8.5,2,0,1,,
2011,B5,light,mesic mature,72,A000,3,12.6,550,Cw,2.5,7.5,17,15,2,,
2011,B5,light,mesic mature,72,A000,3,15.85,551,U,2.5,15,5,1,5,,slab
2011,B5,light,mesic mature,72,A000,3,16.35,552,Ep,3,23,0,19,1,1.3,
2011,B5,light,mesic mature,72,A000,3,18.55,553,Hw,2.5,33.3,49,6,10,,
2011,B5,light,mesic mature,72,A000,3,21,554,U,2.5,40,5,9,10,,
2011,B5,light,mesic mature,72,A000,3,24.3,555,U,3.5,10.1,6,8,5,,
2011,B5,light,mesic mature,72,A000,3,26.6,556,U,2.5,18.3,37,5,10,,
2011,B5,light,mesic mature,73,A200,1,4.8,490,Cw,4,8.2,0,15,1,,
2011,B5,light,mesic mature,73,A200,1,12.35,482,Ep,4,11.6,0,0,2,,
2011,B5,light,mesic mature,73,A200,1,12.45,491,U,4,14.5,0,7,5,,
2011,B5,light,mesic mature,73,A200,1,15.35,492,U,3,8.9,0,0,1,,
2011,B5,light,mesic mature,73,A200,1,17.8,493,Ep,3,15.2,0,10,5,,
2011,B5,light,mesic mature,73,A200,1,17.8,494,U,3.5,12,0,6,2,,
2011,B5,light,mesic mature,73,A200,1,22.9,495,Cw,1,19.1,65,2,10,,
2011,B5,light,mesic mature,73,A200,1,27.2,496,Hw,2,11.5,0,4,5,,
2011,B5,light,mesic mature,73,A200,1,28.65,497,Cw,1,13.7,16,0,10,,
2011,B5,light,mesic mature,73,A200,2,17.8,498,Ep,2,9.5,7,7,10,15.25,
2011,B5,light,mesic mature,73,A200,2,25.55,499,Hw,3,8.2,21.8,10,2,,
2011,B5,light,mesic mature,73,A200,3,9.4,500,U,3,7.7,8,7,2,,
2011,B5,light,mesic mature,73,A200,3,10.25,501,U,3.5,30.6,0,5,1,,
2011,B5,light,mesic mature,73,A200,3,19.55,502,Ep,2,13.4,12,10,10,,
2011,B5,light,mesic mature,74,D400,1,7.45,467,U,3,9.2,2,0,5,,
2011,B5,light,mesic mature,74,D400,1,9.75,468,Ep,4,15.5,0,5,1,,
2011,B5,light,mesic mature,74,D400,1,12.75,469,U,4,16.9,0,5,1,,
2011,B5,light,mesic mature,74,D400,1,15.85,470,U,3,11.2,0,5,5,,
2011,B5,light,mesic mature,74,D400,1,28.4,471,U,3,7.6,0,9,2,,
2011,B5,light,mesic mature,74,D400,2,x,x,U,x,x,0,x,x,,no pieces on line 2
2011,B5,light,mesic mature,74,D400,3,6.2,472,U,3,23,0,5,1,,
2011,B5,light,mesic mature,74,D400,3,15.35,474,U,3,14,0,10,2,,
2011,B5,light,mesic mature,74,D400,3,20.8,476,U,3.5,18.2,0,10,1,,
2011,B5,light,mesic mature,74,D400,3,22.7,477,U,3,10.3,0,5,1,1.9,
2011,B5,light,mesic mature,75,C300,1,0.5,478,U,3,10.4,0,0,2,,
2011,B5,light,mesic mature,75,C300,1,0.7,479,U,3,13.8,0,0,5,,
2011,B5,light,mesic mature,75,C300,1,1.55,480,Cw,2,14.6,8,8,2,,
2011,B5,light,mesic mature,75,C300,1,6.8,482,Ep,4,20.5,5,5,1,,
2011,B5,light,mesic mature,75,C300,1,16.8,483,Sx,1,41.4,2,2,10,,
2011,B5,light,mesic mature,75,C300,2,0.4,481,Cw,3,9,0,0,2,,
2011,B5,light,mesic mature,75,C300,2,0.9,484,U,2.5,8.3,11,10,2,,
2011,B5,light,mesic mature,75,C300,2,4.5,485,Ep,3,26,49,10,10,,
2011,B5,light,mesic mature,75,C300,2,26.5,486,U,3,15.2,0,22,5,,
2011,B5,light,mesic mature,75,C300,2,27.05,487,U,3,13.4,0,10,1,1.2,
2011,B5,light,mesic mature,75,C300,3,2.4,488,U,3,10.2,20,2,5,,
2011,B5,light,mesic mature,76,F300,1,0.6,452,U,3,10.1,0,5,1,,
2011,B5,light,mesic mature,76,F300,2,8.35,453,Ep,4,12.6,0,2,2,,
2011,B5,light,mesic mature,76,F300,2,9.05,454,Ep,3,14.8,3,1,1,,
2011,B5,light,mesic mature,76,F300,2,16.75,455,U,3,7.5,2,8,2,,
2011,B5,light,mesic mature,76,F300,2,20.4,456,U,3,11.4,0,9,1,,
2011,B5,light,mesic mature,76,F300,3,1.55,457,U,2,7.6,0,0,2,,
2011,B5,light,mesic mature,76,F300,3,2.6,458,U,3,8.4,0,1,2,,
2011,B5,light,mesic mature,76,F300,3,2.8,459,U,3,8.2,14,1,2,,
2011,B5,light,mesic mature,76,F300,3,4.85,460,U,4,13.2,0,0,1,,
2011,B5,light,mesic mature,76,F300,3,7.7,461,Ep,4,12.1,0,0,1,1.9,
2011,B5,light,mesic mature,76,F300,3,10.4,462,Ep,4,14.9,0,0,2,,
2011,B5,light,mesic mature,76,F300,3,10.6,463,Ep,4,11.7,0,0,2,,
2011,B5,light,mesic mature,76,F300,3,11,464,Hw,3,26.6,0,0,2,,
2011,B5,light,mesic mature,76,F300,3,14.8,465,Ep,3,17.4,0,0,2,,
2011,B5,light,mesic mature,76,F300,3,15.25,466,Ep,3,15.2,0,0,2,,
2011,B5,light,mesic mature,77,E150,1,2.05,678,Ep,3,23.2,11,12,10,,
2011,B5,light,mesic mature,77,E150,1,3.85,679,U,3.5,15.9,0,0,5,,
2011,B5,light,mesic mature,77,E150,1,6.15,680,Act,3,12.5,5,6,10,,
2011,B5,light,mesic mature,77,E150,1,8.3,681,Hw,2,6.3,16,7,10,,"piece diameter too small, may have been recorded incorrectly or actually have been slightly smaller than 7 cm in diameter"
2011,B5,light,mesic mature,77,E150,1,16.15,682,Ep,4,14.7,0,4,1,,
2011,B5,light,mesic mature,77,E150,1,22.05,684,U,2.5,9.9,0,20,2,,
2011,B5,light,mesic mature,77,E150,2,1.5,685,U,3,9.9,8,10,1,,
2011,B5,light,mesic mature,77,E150,2,6.9,686,Ep,3,11.4,0,6,5,,
2011,B5,light,mesic mature,77,E150,2,7.15,687,Hw,3,15.2,5,2,10,,
2011,B5,light,mesic mature,77,E150,2,15.25,688,U,4,11.2,0,0,10,15.3,
2011,B5,light,mesic mature,77,E150,2,16.2,689,Hw,4,8.8,3,12,1,,
2011,B5,light,mesic mature,77,E150,2,17,690,U,2,19.2,3,2,10,,
2011,B5,light,mesic mature,77,E150,2,17.65,691,U,3,28.7,0,8,5,,
2011,B5,light,mesic mature,77,E150,2,18.7,692,U,3,8.7,49,1,2,,
2011,B5,light,mesic mature,77,E150,2,19.4,693,U,2.5,14,24,10,5,,
2011,B5,light,mesic mature,77,E150,2,21.35,694,At,3,31.1,0,5,5,,
2011,B5,light,mesic mature,77,E150,2,21.8,695,Cw,2.5,12.8,14,15,10,,
2011,B5,light,mesic mature,77,E150,2,22.4,696,U,3,21.1,16,25,1,,
2011,B5,light,mesic mature,77,E150,2,26.65,697,Hw,3,17.7,0,12,5,,
2011,B5,light,mesic mature,77,E150,2,27.95,698,Ep,2,17.1,27,6,10,,
2011,B5,light,mesic mature,77,E150,3,0.1,699,U,2.5,11.6,0,0,1,,
2011,B5,light,mesic mature,77,E150,3,4.1,537,At,2.5,25.8,0,0,10,,
2011,B5,light,mesic mature,77,E150,3,5.3,538,Hw,2,7.6,0,2,10,,
2011,B5,light,mesic mature,77,E150,3,6.3,539,At,2.5,10.1,25,2,5,,
2011,B5,light,mesic mature,77,E150,3,17.75,540,At,2,17.1,0,4,10,,
2011,B5,light,mesic mature,77,E150,3,18.8,541,U,4,13.6,0,5,1,,
2011,B5,light,mesic mature,77,E150,3,23.9,542,U,2.5,8.8,40,3,2,,
2011,B5,light,mesic mature,77,E150,3,26.4,543,Cw,2.5,19.4,0,5,5,,
2018,A1,clearcut,submesic mature,78,G150,1,3.3,1,U,3,13.8,0,0,2,4.1,
2018,A1,clearcut,submesic mature,78,G150,1,12.3,3,U,4,13.8,0,3,5,NA,
2018,A1,clearcut,submesic mature,78,G150,1,13.1,4,U,3,8.6,0,2,1,NA,
2018,A1,clearcut,submesic mature,78,G150,1,16.5,5,Ep,3,23.2,0,2,5,NA,
2018,A1,clearcut,submesic mature,78,G150,1,24.2,6,U,3,17.3,0,2,2,NA,
2018,A1,clearcut,submesic mature,78,G150,2,x,x,x,x,x,x,x,x,x,No CWD on line 2
2018,A1,clearcut,submesic mature,78,G150,3,22,2,Ep,3,26.8,0,10,10,12.1,
2018,A1,clearcut,submesic mature,78,G150,3,22.3,7,U,3,10.9,0,10,2,NA,
2018,A1,clearcut,submesic mature,78,G150,3,24.4,8,U,3,12.7,0,7,5,NA,
2018,A1,clearcut,submesic mature,79,H100,1,7.5,9,U,3,11.3,0,7,2,2,
2018,A1,clearcut,submesic mature,79,H100,1,8.3,10,Cw,3,15.6,4,10,2,NA,
2018,A1,clearcut,submesic mature,79,H100,1,20.3,11,U,4,8.3,0,5,2,NA,
2018,A1,clearcut,submesic mature,79,H100,1,22.7,12,U,4,9.5,2,5,2,NA,
2018,A1,clearcut,submesic mature,79,H100,1,24.9,15,U,4,11,0,1,5,NA,
2018,A1,clearcut,submesic mature,79,H100,1,29.8,13,U,4,11.5,0,0,2,NA,
2018,A1,clearcut,submesic mature,79,H100,2,21.5,14,U,4,10.5,0,22,1,1.4,
2018,A1,clearcut,submesic mature,79,H100,2,24.2,16,U,4,15.5,5,5,2,NA,
2018,A1,clearcut,submesic mature,79,H100,3,5.9,17,Ep,3,16.2,7,4,10,19,
2018,A1,clearcut,submesic mature,79,H100,3,10.7,18,Ep,3,29.7,0,13,10,NA,
2018,A1,clearcut,submesic mature,79,H100,3,15,19,U,3,20,0,16,5,NA,
2018,A1,clearcut,submesic mature,80,D00,1,2.6,20,U,4,16.8,0,6,2,2,tallied twice
2018,A1,clearcut,submesic mature,80,D00,1,3.6,21,U,4,20.1,0,3,1,NA,tallied twice
2018,A1,clearcut,submesic mature,80,D00,1,4.4,22,U,4,12.2,0,9,1,NA,tallied twice
2018,A1,clearcut,submesic mature,80,D00,1,5,23,U,4,16.6,0,3,1,NA,tallied twice
2018,A1,clearcut,submesic mature,80,D00,1,6.1,24,U,4,15.3,0,10,2,NA,tallied twice
2018,A1,clearcut,submesic mature,80,D00,1,6.6,25,U,4,10.3,0,0,1,NA,tallied twice
