Year,Treatment,Block,Stand,Unique_plot,Plot,Diam_cm,Ht_cm,Sp,Decay
1993,noharvest,mesic oldgrowth,D3,160,21,18,175,Hw,1
1993,noharvest,mesic oldgrowth,D3,160,21,56,0,U,4
1993,noharvest,mesic oldgrowth,D3,160,21,31,20,U,1
1993,noharvest,mesic oldgrowth,D3,160,21,15,29,U,3
1993,noharvest,mesic oldgrowth,D3,160,21,54,0,U,3
1993,noharvest,mesic oldgrowth,D3,160,21,15,25,U,2
1993,noharvest,mesic oldgrowth,D3,160,21,19,0,Hw,1
1993,noharvest,mesic oldgrowth,D3,160,21,23,10,U,2
1993,noharvest,mesic oldgrowth,D3,161,22,13,30,Ba,1
1993,noharvest,mesic oldgrowth,D3,161,22,42,60,Hw,1
1993,noharvest,mesic oldgrowth,D3,161,22,24,0,Hw,2
1993,noharvest,mesic oldgrowth,D3,161,22,12,0,U,3
1993,noharvest,mesic oldgrowth,D3,161,22,22,50,U,2
1993,noharvest,mesic oldgrowth,D3,161,22,12,8,Hw,2
1993,noharvest,mesic oldgrowth,D3,161,22,34,38,Hw,1
1993,noharvest,mesic oldgrowth,D3,161,22,10,0,U,3
1993,noharvest,mesic oldgrowth,D3,161,22,38,0,U,4
1993,noharvest,mesic oldgrowth,D3,161,22,28,0,U,4
1993,noharvest,mesic oldgrowth,D3,161,22,13,0,Hw,2
1993,noharvest,mesic oldgrowth,D3,161,22,12,35,Hw,1
1993,noharvest,mesic oldgrowth,D3,161,22,39,50,Hw,1
1993,noharvest,mesic oldgrowth,D3,161,22,15,0,U,2
1993,noharvest,mesic oldgrowth,D3,161,22,46,28,Hw,1
