Plot_ID,PlotNum,PrismBands,FixedRad,SPP,DBH,HT,TC,CC,DT,OD
B2,1,5,.,AC,99.0,.,2,1,S,A
B2,1,5,.,HW,61.9,.,2,1,S,A
B2,1,5,.,HW,62.2,.,2,1,F,O
B2,1,5,.,HW,22.8,13.9,2,3,B,B
B2,1,5,.,HW,46.5,29.8,2,1,F,A
B2,1,5,.,HW,52.4,.,2,1,S,A
B2,1,5,.,SX,47.2,.,1,1,N,A
B2,1,.,5.64,.,.,.,.,.,N,A
B2,2,5,.,HW,52.8,.,2,2,N,D
B2,2,5,.,HW,27.6,24.2,2,1,S,A
B2,2,5,.,HW,44.5,27.5,1,1,N,A
B2,2,.,5.64,HW,11.3,8.6,3,3,N,A
B2,2,.,5.64,HW,3.7,3.7,2,4,N,A
B2,3,5,.,HW,34.6,27.0,2,1,S,A
B2,3,5,.,HW,28.1,27.7,2,1,S,A
B2,3,.,5.64,.,.,.,.,.,N,A
B2,4,5,.,HW,40.2,.,2,1,S,A
B2,4,5,.,HW,24.2,24.4,1,2,N,A
B2,4,5,.,HW,23.0,22.6,1,2,N,A
B2,4,5,.,HW,78.0,.,1,1,N,A
B2,4,.,5.64,HW,7.7,6.9,1,4,N,A
B2,4,.,5.64,HW,5.5,4.7,2,4,N,A
B2,4,.,5.64,HW,5.3,.,2,4,N,A
B2,5,5,.,HW,37.2,.,1,1,N,A
B2,5,5,.,HW,49.4,.,1,1,N,A
B2,5,5,.,HW,22.9,21.8,2,2,N,A
B2,5,5,.,CW,28.7,.,1,1,N,A
B2,5,5,.,CW,22.6,.,1,2,N,A
B2,5,5,.,HW,28.7,.,2,1,N,A
B2,5,5,.,HW,36.3,.,1,1,N,A
B2,5,5,.,HW,29.6,.,1,1,F,A
B2,5,5,.,CW,24.3,.,1,2,N,A
B2,5,5,.,HW,36.4,.,1,1,N,A
B2,5,5,.,EP,23.6,28.9,1,1,N,A
B2,5,5,.,CW,27.4,.,2,2,N,A
B2,5,.,5.64,HW,10.9,.,3,4,N,A
B2,5,.,5.64,HW,13.0,.,2,4,N,A
B2,5,.,5.64,HW,10.0,8.6,3,4,N,A
B2,5,.,5.64,HW,12.1,.,3,3,N,A
B2,5,.,5.64,HW,17.1,.,2,3,N,A
B2,5,.,5.64,HW,11.3,.,4,3,N,A
B2,5,.,5.64,HW,17.4,20.2,2,2,N,A
B2,5,.,5.64,CW,11.1,.,1,3,N,A
B2,5,.,5.64,HW,12.6,.,2,3,N,A
B2,5,.,5.64,CW,7.6,.,2,4,N,A
B2,5,.,5.64,HW,17.4,.,1,3,N,A
B2,5,.,5.64,CW,16.9,.,1,2,N,A
B2,5,.,5.64,HW,10.5,.,1,4,N,A
B2,5,.,5.64,HW,9.8,.,1,3,N,A
B2,6,5,.,HW,34.6,.,1,1,N,A
B2,6,5,.,HW,20.9,21.0,1,2,N,A
B2,6,5,.,HW,18.7,.,2,2,B,A
B2,6,5,.,HW,34.4,.,1,1,N,A
B2,6,5,.,HW,40.0,24.7,2,1,S,B
B2,6,5,.,HW,54.2,.,2,1,N,A
B2,6,5,.,HW,34.6,.,2,1,N,A
B2,6,5,.,HW,32.1,.,2,1,S,A
B2,6,5,.,HW,33.6,.,2,1,N,A
B2,6,5,.,HW,43.2,.,2,1,S,A
B2,6,.,5.64,CW,16.9,.,2,3,S,A
B2,6,.,5.64,HW,13.8,14.7,2,3,N,A
B2,6,.,5.64,HW,7.4,.,2,4,N,A
B2,6,.,5.64,HW,11.3,.,2,3,N,A
B2,7,5,.,EP,20.7,23.3,2,1,S,A
B2,7,.,5.64,.,.,.,.,.,N,A
B2,8,5,.,HW,19.5,.,2,2,N,A
B2,8,5,.,HW,21.1,20.7,1,2,N,A
B2,8,5,.,HW,27.0,20.3,1,2,N,A
B2,8,5,.,HW,23.8,.,1,2,N,A
B2,8,.,5.64,HW,15.2,.,2,2,N,A
B2,8,.,5.64,HW,5.2,.,2,3,N,A
B2,8,.,5.64,HW,12.6,.,2,3,N,A
B2,8,.,5.64,HW,11.5,.,2,3,N,A
B2,8,.,5.64,HW,7.8,.,2,3,N,A
B2,8,.,5.64,HW,13.3,.,2,3,N,A
B2,8,.,5.64,HW,9.1,.,2,3,N,A
B2,8,.,5.64,HW,11.2,.,2,3,N,A
B2,8,.,5.64,HW,11.0,.,2,3,N,A
B2,8,.,5.64,CW,1.9,1.9,1,4,N,A
B2,8,.,5.64,HW,6.1,5.4,2,3,N,A
B2,8,.,5.64,HW,12.7,.,5,.,N,A
B2,8,.,5.64,CW,1.9,.,2,4,N,A
B2,8,.,5.64,HW,13.4,.,1,3,N,A
B2,8,.,5.64,HW,8.8,.,2,3,N,A
B2,8,.,5.64,HW,17.3,.,2,2,N,A
B2,8,.,5.64,HW,8.9,.,2,3,N,A
B2,8,.,5.64,HW,13.2,.,2,2,N,A
B2,8,.,5.64,HW,9.4,.,2,3,N,A
B2,8,.,5.64,HW,11.1,.,2,3,N,A
B2,8,.,5.64,HW,6.9,.,2,3,N,A
B2,8,.,5.64,HW,12.6,.,2,3,N,A
B2,8,.,5.64,HW,10.3,.,2,3,N,A
B2,8,.,5.64,HW,11.5,.,2,3,S,A
B2,8,.,5.64,HW,9.1,.,2,3,N,A
B2,8,.,5.64,HW,9.7,.,2,3,N,A
B2,8,.,5.64,HW,12.6,.,5,.,N,A
B2,8,.,5.64,HW,13.2,.,2,3,N,A
B2,8,.,5.64,HW,10.5,.,2,3,N,A
B2,8,.,5.64,HW,15.5,.,2,3,B,A
B2,8,.,5.64,HW,7.2,.,2,3,N,A
B2,8,.,5.64,HW,15.1,.,1,3,N,A
B2,8,.,5.64,HW,8.6,.,2,3,S,A
B2,8,.,5.64,HW,3.3,.,2,4,S,A
B2,8,.,5.64,HW,8.2,.,2,3,N,A
B2,8,.,5.64,HW,15.4,.,1,2,N,A
B2,8,.,5.64,HW,4.2,.,2,4,N,A
B2,8,.,5.64,HW,12.0,.,2,3,N,A
B2,8,.,5.64,HW,9.4,.,2,3,N,A
B2,8,.,5.64,CW,2.5,.,2,4,N,A
B2,8,.,5.64,HW,16.6,.,2,2,N,A
B2,9,5,.,PL,32.8,24.6,1,1,S,A
B2,9,.,5.64,HW,14.4,.,2,3,B,A
B2,9,.,5.64,HW,11.2,9.6,2,3,S,A
B2,9,.,5.64,HW,15.6,.,2,2,N,A
B2,9,.,5.64,HW,13.4,.,2,2,N,A
B2,9,.,5.64,HW,11.1,.,8,.,N,A
B2,9,.,5.64,HW,11.9,11.2,4,.,N,A
B2,10,5,.,EP,25.6,22.4,2,2,N,A
B2,10,5,.,HW,21.7,22.5,2,2,S,A
B2,10,5,.,HW,23.0,.,2,2,S,A
B2,10,5,.,HW,31.1,.,2,1,S,A
B2,10,5,.,HW,22.7,.,1,2,S,A
B2,10,.,5.64,HW,11.5,.,2,3,S,A
B2,10,.,5.64,AT,16.4,.,2,2,S,A
B2,10,.,5.64,HW,14.5,15.3,2,3,S,A
B2,10,.,5.64,HW,4.9,.,2,4,S,A
B2,10,.,5.64,HW,10.9,.,4,.,S,A
B2,10,.,5.64,HW,12.8,.,2,3,N,A
B2,10,.,5.64,HW,9.3,10.7,2,3,S,A
B2,10,.,5.64,EP,11.9,.,2,3,S,A
B2,11,5,.,HW,23.1,17.5,2,2,N,A
B2,11,5,.,EP,19.6,.,2,3,N,A
B2,11,5,.,EP,29.5,22.6,2,1,N,A
B2,11,5,.,PL,20.5,.,1,1,N,A
B2,11,5,.,HW,20.9,.,2,2,N,A
B2,11,5,.,HW,23.0,.,2,2,S,A
B2,11,.,5.64,HW,10.1,.,3,3,N,A
B2,11,.,5.64,CW,5.1,4.3,1,3,N,A
B2,11,.,5.64,HW,16.2,.,1,3,N,A
B2,11,.,5.64,HW,5.0,3.7,2,4,N,A
B2,11,.,5.64,CW,6.2,.,1,3,N,A
B2,11,.,5.64,HW,13.5,.,2,3,S,A
B2,12,5,.,AC,55.4,.,2,1,N,A
B2,12,5,.,HW,52.0,33.2,1,1,S,A
B2,12,5,.,HW,31.5,.,2,2,S,A
B2,12,5,.,AC,122.1,.,2,1,N,A
B2,12,5,.,CW,39.8,.,1,1,S,A
B2,12,5,.,SX,62.5,41.4,1,1,N,A
B2,12,.,5.64,.,.,.,.,.,N,A
B2,13,5,.,HW,52.0,33.2,1,1,S,A
B2,13,5,.,HW,37.6,.,2,2,N,A
B2,13,5,.,SX,49.2,.,2,1,S,A
B2,13,5,.,CW,29.2,.,2,2,N,A
B2,13,5,.,HW,27.7,24.9,1,2,N,A
B2,13,5,.,AC,122.1,.,2,1,N,A
B2,13,5,.,CW,96.0,.,2,1,N,A
B2,13,5,.,HW,30.4,.,1,2,N,A
B2,13,5,.,HW,48.8,.,1,2,S,A
B2,13,5,.,EP,71.1,.,2,2,N,A
B2,13,.,5.64,CW,1.5,.,1,4,S,A
B2,13,.,5.64,CW,2.7,.,1,4,S,A
B2,13,.,5.64,HW,14.0,.,2,3,N,A
B2,13,.,5.64,HW,14.4,8.7,2,3,N,A
B2,13,.,5.64,CW,5.0,3.5,1,4,N,A
B2,13,.,5.64,CW,6.0,.,2,3,F,A
B2,14,5,.,CW,33.2,26.9,1,2,N,A
B2,14,5,.,SX,51.5,.,1,1,N,A
B2,14,5,.,CW,28.0,26.8,1,2,N,A
B2,14,.,5.64,CW,1.4,2.1,2,4,N,A
B2,15,5,.,.,.,.,.,.,N,A
B2,15,.,5.64,.,.,.,.,.,N,A
B2,16,5,.,HW,55.9,.,2,1,N,A
B2,16,5,.,AC,91.5,38.9,2,1,N,A
B2,16,5,.,CW,77.3,.,2,1,N,A
B2,16,5,.,HW,40.2,.,2,2,S,A
B2,16,5,.,HW,39.1,31.4,2,2,N,A
B2,16,5,.,HW,58.0,.,2,1,N,A
B2,16,.,5.64,HW,8.9,4.3,2,3,S,A
B2,17,5,.,HW,27.9,.,1,2,N,A
B2,17,5,.,HW,26.4,.,2,2,S,A
B2,17,5,.,HW,59.7,.,2,1,N,A
B2,17,5,.,HW,47.4,31.0,2,1,N,A
B2,17,5,.,HW,81.3,33.8,2,1,N,A
B2,17,5,.,AC,131.7,.,8,.,N,A
B2,17,5,.,HW,38.4,.,1,1,N,A
B2,17,.,5.64,CW,8.8,9.2,2,3,N,A
B2,18,5,.,HW,28.0,.,2,1,B,A
B2,18,5,.,CW,68.8,37.2,2,1,N,A
B2,18,5,.,CW,37.4,.,2,1,N,A
B2,18,5,.,HW,41.5,.,2,1,N,A
B2,18,5,.,CW,85.8,39.0,2,1,N,D
B2,18,5,.,HW,33.5,.,1,1,B,A
B2,18,5,.,HW,48.2,.,2,1,S,A
B2,18,5,.,CW,30.4,.,2,1,N,A
B2,18,5,.,HW,29.4,.,1,1,S,A
B2,18,.,5.64,CW,13.3,16.8,2,2,S,A
B2,19,5,.,HW,41.6,.,2,1,N,A
B2,19,5,.,HW,40.1,34.7,2,1,B,A
B2,19,5,.,CW,85.9,39.0,2,1,N,D
B2,19,.,5.64,.,.,.,.,.,N,A
B2,20,5,.,HW,60.2,34.2,2,1,N,A
B2,20,5,.,CW,38.5,.,1,1,N,A
B2,20,5,.,CW,32.0,28.8,1,1,N,A
B2,20,5,.,CW,42.7,.,1,1,N,A
B2,20,.,5.64,HW,0.8,.,1,4,N,A
B2,20,.,5.64,HW,0.3,.,1,4,N,A
B2,20,.,5.64,HW,0.4,.,1,4,N,A
B2,20,.,5.64,HW,0.4,.,1,4,N,A
B2,20,.,5.64,HW,0.6,.,1,4,N,A
B2,20,.,5.64,HW,1.0,.,1,4,N,A
B2,20,.,5.64,HW,0.3,.,1,4,N,A
B2,20,.,5.64,HW,1.5,.,1,4,N,A
B2,20,.,5.64,CW,4.5,.,2,4,F,A
B2,20,.,5.64,HW,14.3,.,2,4,N,P
B2,20,.,5.64,HW,0.2,1.4,1,4,N,A
B2,20,.,5.64,HW,0.3,.,1,4,N,A
B2,20,.,5.64,HW,0.2,.,1,4,N,A
B2,20,.,5.64,HW,0.2,.,1,4,N,A
B2,20,.,5.64,CW,0.2,.,1,4,N,A
B2,20,.,5.64,HW,0.4,1.7,1,4,N,A
B2,20,.,5.64,HW,0.4,.,1,4,N,A
B2,21,5,.,CW,129.9,39.9,2,1,N,D
B2,21,.,5.64,.,.,.,.,.,N,A
B2,22,5,.,CW,49.4,26.3,1,1,N,A
B2,22,5,.,AC,105.8,.,2,1,N,A
B2,22,5,.,CW,25.8,.,2,3,S,A
B2,22,5,.,CW,18.3,.,2,4,S,A
B2,22,5,.,HW,56.5,.,2,2,N,D
B2,22,5,.,SX,64.4,36.2,1,1,N,A
B2,22,5,.,CW,46.7,.,2,1,S,A
B2,22,.,5.64,CW,5.8,3.9,1,4,N,A
B2,22,.,5.64,CW,2.0,2.0,1,4,N,A
B2,23,5,.,HW,29.3,.,2,1,S,A
B2,23,5,.,CW,17.8,.,2,3,B,B
B2,23,5,.,CW,26.5,21.6,1,1,N,A
B2,23,5,.,HW,44.7,.,1,1,N,A
B2,23,5,.,HW,19.0,.,2,2,F,A
B2,23,5,.,HW,21.9,21.8,1,2,N,A
B2,23,.,5.64,HW,10.6,.,1,3,N,A
B2,23,.,5.64,HW,8.4,.,2,4,N,A
B2,23,.,5.64,HW,15.0,14.5,1,3,N,A
B2,23,.,5.64,CW,12.0,.,1,4,N,A
B2,23,.,5.64,HW,14.3,17.1,1,3,N,A
B2,24,5,.,CW,50.9,.,2,1,N,D
B2,24,5,.,SX,28.4,.,1,1,N,A
B2,24,5,.,HW,18.4,.,1,2,N,A
B2,24,5,.,HW,19.6,17.4,1,3,N,A
B2,24,5,.,HW,36.5,.,1,1,N,A
B2,24,5,.,HW,22.0,26.0,1,2,N,A
B2,24,5,.,HW,21.7,.,1,1,N,A
B2,24,5,.,HW,48.0,.,1,1,N,A
B2,24,5,.,HW,50.0,.,2,1,N,O
B2,24,5,.,HW,52.3,.,2,1,N,F
B2,24,5,.,SX,25.0,.,1,2,N,A
B2,24,.,5.64,HW,9.1,.,2,4,N,A
B2,24,.,5.64,HW,12.4,.,1,3,N,A
B2,24,.,5.64,BA,14.1,.,5,3,N,A
B2,24,.,5.64,HW,12.7,.,2,3,N,A
B2,24,.,5.64,HW,11.8,.,3,3,N,A
B2,24,.,5.64,CW,4.9,.,1,4,N,A
B2,24,.,5.64,HW,14.1,.,1,3,N,A
B2,24,.,5.64,HW,7.3,.,2,4,N,A
B2,24,.,5.64,CW,5.8,.,1,4,N,A
B2,24,.,5.64,HW,5.5,.,2,4,N,A
B2,24,.,5.64,HW,3.1,3.4,1,4,N,A
B2,24,.,5.64,HW,3.1,.,2,4,F,A
B2,24,.,5.64,BA,8.1,.,2,4,N,A
B2,24,.,5.64,HW,7.3,5.3,2,4,N,A
B2,24,.,5.64,HW,8.4,.,2,4,F,A
B2,24,.,5.64,HW,10.9,.,2,4,F,B
B2,24,.,5.64,HW,7.0,.,1,4,N,A
B2,24,.,5.64,SX,16.6,.,7,3,N,A
B2,25,5,.,HW,31.1,.,1,1,N,A
B2,25,5,.,HW,21.8,.,1,1,N,A
B2,25,5,.,HW,20.9,.,1,3,N,S
B2,25,5,.,HW,27.1,.,2,1,N,A
B2,25,5,.,CW,20.4,21.5,1,2,N,A
B2,25,5,.,HW,25.0,.,1,1,N,A
B2,25,5,.,HW,28.0,.,1,1,N,A
B2,25,5,.,HW,22.5,23.1,1,1,N,A
B2,25,.,5.64,HW,10.7,.,2,3,N,A
B2,25,.,5.64,CW,3.9,.,1,4,N,A
B2,25,.,5.64,HW,9.8,.,2,4,N,A
B2,25,.,5.64,HW,10.7,10.3,1,4,N,A
B2,25,.,5.64,HW,14.7,8.7,3,3,N,B
B2,25,.,5.64,HW,10.2,.,2,3,N,A
B2,25,.,5.64,HW,12.1,.,2,3,N,A
B2,25,.,5.64,HW,15.7,.,1,2,N,A
B2,25,.,5.64,HW,11.1,.,1,3,N,A
B2,26,5,.,HW,28.7,.,1,1,N,A
B2,26,5,.,HW,26.9,.,2,1,S,A
B2,26,5,.,HW,25.2,24.8,1,1,N,A
B2,26,5,.,HW,20.6,.,1,2,N,A
B2,26,5,.,PL,28.0,28.2,1,1,N,A
B2,26,5,.,PL,28.3,.,2,1,B,A
B2,26,.,5.64,HW,12.3,9.3,2,3,B,A
B2,26,.,5.64,CW,5.5,.,2,4,N,A
B2,26,.,5.64,HW,12.2,.,2,3,F,A
B2,26,.,5.64,CW,12.6,.,1,3,B,A
B2,26,.,5.64,HW,8.9,.,2,4,S,A
B2,26,.,5.64,HW,8.1,7.4,2,4,N,A
B2,27,5,.,HW,52.8,.,2,1,N,A
B2,27,5,.,HW,49.6,20.6,2,2,N,A
B2,27,5,.,HW,22.8,.,1,2,N,A
B2,27,5,.,AC,81.9,.,2,1,N,A
B2,27,5,.,CW,77.7,.,2,2,N,D
B2,27,5,.,CW,40.0,.,2,2,N,A
B2,27,5,.,HW,37.0,30.2,2,1,S,A
B2,27,5,.,HW,49.4,.,2,1,N,A
B2,27,.,5.64,CW,5.1,.,1,4,N,A
B2,27,.,5.64,HW,12.8,9.9,6,4,N,A
B2,27,.,5.64,HW,10.5,.,2,4,F,A
B2,27,.,5.64,CW,6.0,.,1,4,N,A
B2,27,.,5.64,HW,12.9,.,3,4,N,A
B2,27,.,5.64,CW,6.2,.,1,4,N,A
B2,27,.,5.64,HW,4.1,3.8,2,4,N,A
B2,28,5,.,CW,23.3,.,1,2,N,A
B2,28,5,.,HW,30.6,24.8,1,1,N,A
B2,28,5,.,HW,40.3,.,2,1,S,A
B2,28,5,.,HW,22.1,.,2,2,N,A
B2,28,5,.,HW,24.3,.,1,1,N,A
B2,28,5,.,HW,34.1,30.3,1,1,N,A
B2,28,.,5.64,HW,14.2,4.9,5,4,N,B
B2,28,.,5.64,HW,10.7,11.4,2,3,F,A
B2,28,.,5.64,CW,6.3,.,2,4,F,A
B2,29,5,.,HW,25.6,24.1,1,1,N,A
B2,29,5,.,PL,24.3,21.9,2,1,S,A
B2,29,.,5.64,HW,5.4,.,1,4,N,A
B2,29,.,5.64,HW,11.8,.,2,4,N,A
B2,29,.,5.64,HW,12.4,.,2,3,N,P
B2,29,.,5.64,HW,11.7,.,2,3,F,A
B2,29,.,5.64,HW,10.8,.,2,3,S,P
B2,29,.,5.64,HW,5.0,4.3,2,4,N,A
B2,29,.,5.64,HW,16.1,.,1,2,N,A
B2,29,.,5.64,HW,11.1,.,2,4,N,S
B2,29,.,5.64,HW,6.6,.,2,4,N,A
B2,29,.,5.64,HW,7.4,5.5,1,4,N,A
B2,29,.,5.64,HW,6.2,.,2,4,N,A
B2,29,.,5.64,HW,8.0,.,2,4,N,P
B2,29,.,5.64,HW,13.7,.,2,4,F,B
B2,30,5,.,HW,59.1,34.6,1,1,N,A
B2,30,5,.,CW,30.1,23.8,2,2,S,A
B2,30,5,.,HW,68.9,.,2,1,N,O
B2,30,5,.,BA,65.9,.,2,1,S,A
B2,30,5,.,CW,20.9,.,2,1,S,A
B2,30,.,5.64,.,.,.,.,.,N,A
A4,1,7,.,HW,49.5,.,2,1,N,A
A4,1,7,.,HW,39.7,.,2,1,N,A
A4,1,7,.,HW,43.6,.,2,1,N,A
A4,1,7,.,HW,39.1,31.6,2,1,N,A
A4,1,7,.,HW,34.7,.,2,1,N,A
A4,1,7,.,CW,23.7,.,1,2,N,A
A4,1,7,.,HW,37.0,.,1,1,N,A
A4,1,7,.,HW,22.0,.,2,3,N,A
A4,1,7,.,HW,31.1,.,2,2,N,A
A4,1,7,.,HW,23.9,16.5,2,3,N,A
A4,1,7,.,HW,34.4,.,1,1,N,A
A4,1,7,.,HW,39.0,.,2,1,N,A
A4,1,7,.,HW,36.0,.,1,1,N,A
A4,1,.,5.64,HW,9.0,.,2,3,N,A
A4,1,.,5.64,HW,16.6,.,2,3,N,A
A4,1,.,5.64,HW,12.6,10.7,2,3,N,A
A4,1,.,5.64,CW,14.7,.,2,3,N,A
A4,1,.,5.64,CW,6.9,.,2,3,N,A
A4,1,.,5.64,CW,5.0,.,2,3,N,A
A4,1,.,5.64,CW,6.6,6.4,2,3,N,A
A4,1,.,5.64,HW,12.1,.,2,3,N,A
A4,1,.,5.64,CW,7.1,.,2,3,N,A
A4,1,.,5.64,HW,12.2,.,2,3,N,A
A4,1,.,5.64,HW,15.5,.,5,.,N,A
A4,2,7,.,HW,30.7,.,2,1,N,A
A4,2,7,.,HW,22.0,.,1,2,N,A
A4,2,7,.,CW,31.8,27.1,2,1,N,A
A4,2,7,.,EP,20.3,.,2,1,N,A
A4,2,7,.,EP,20.3,.,2,2,N,A
A4,2,7,.,CW,60.2,28.7,2,1,N,A
A4,2,7,.,HW,20.5,.,2,2,N,A
A4,2,7,.,EP,19.0,.,2,2,N,A
A4,2,7,.,CW,83.1,.,2,1,N,A
A4,2,.,5.64,HW,12.1,.,3,.,N,A
A4,2,.,5.64,HW,13.2,.,2,3,N,A
A4,2,.,5.64,HW,17.4,.,2,2,N,A
A4,2,.,5.64,HW,12.6,14.3,4,.,N,A
A4,2,.,5.64,HW,14.8,.,5,.,N,A
A4,2,.,5.64,HW,15.2,.,3,.,N,A
A4,2,.,5.64,HW,14.4,.,4,.,N,A
A4,2,.,5.64,HW,12.3,.,8,.,N,A
A4,2,.,5.64,EP,14.4,5.1,8,.,N,A
A4,3,7,.,HW,25.3,.,2,2,N,L
A4,3,7,.,SX,48.2,.,1,1,N,A
A4,3,7,.,CW,90.5,33.1,1,1,N,A
A4,3,7,.,HW,25.5,.,1,1,N,A
A4,3,7,.,EP,19.9,3.0,8,4,N,A
A4,3,7,.,BA,31.1,.,2,1,N,A
A4,3,7,.,HW,32.6,.,1,1,N,A
A4,3,7,.,EP,19.5,.,8,4,N,A
A4,3,7,.,EP,35.5,.,1,1,N,A
A4,3,.,5.64,HW,10.8,.,2,3,N,A
A4,3,.,5.64,CW,14.7,.,1,3,N,A
A4,3,.,5.64,CW,7.5,.,1,4,N,A
A4,3,.,5.64,HW,10.5,.,2,4,N,A
A4,3,.,5.64,CW,6.4,.,1,4,N,A
A4,3,.,5.64,HW,14.5,.,1,3,N,A
A4,3,.,5.64,HW,7.7,.,2,4,N,B
A4,3,.,5.64,CW,7.7,.,1,4,N,A
A4,3,.,5.64,HW,10.6,13.4,4,4,N,L
A4,3,.,5.64,HW,12.7,.,3,3,N,L
A4,3,.,5.64,HW,17.4,8.9,2,3,N,L
A4,4,7,.,CW,62.0,.,2,2,N,D
A4,4,7,.,HW,38.1,30.8,1,1,N,A
A4,4,7,.,HW,22.8,.,2,3,N,D
A4,4,7,.,CW,55.1,.,1,1,N,A
A4,4,7,.,HW,21.4,11.0,3,3,N,A
A4,4,7,.,SX,36.3,.,2,1,N,A
A4,4,7,.,HW,31.9,.,1,1,N,A
A4,4,.,5.64,HW,13.4,.,2,3,N,A
A4,4,.,5.64,HW,12.0,.,3,4,N,A
A4,4,.,5.64,HW,11.8,.,3,3,N,A
A4,4,.,5.64,HW,13.2,11.8,2,3,N,B
A4,4,.,5.64,HW,12.5,.,2,3,N,A
A4,4,.,5.64,HW,11.0,.,2,4,N,L
A4,4,.,5.64,CW,7.7,.,1,4,N,A
A4,4,.,5.64,HW,15.5,.,2,3,N,L
A4,4,.,5.64,CW,5.8,.,2,4,N,A
A4,4,.,5.64,CW,2.9,3.3,1,4,N,A
A4,5,7,.,EP,30.2,.,1,1,N,A
A4,5,7,.,HW,27.4,.,1,1,N,A
A4,5,7,.,CW,90.5,.,2,1,N,D
A4,5,7,.,BA,27.3,.,1,1,N,A
A4,5,7,.,CW,30.4,36.1,1,1,N,A
A4,5,7,.,EP,24.6,.,1,1,N,A
A4,5,7,.,HW,28.3,.,1,1,N,A
A4,5,7,.,HW,28.5,21.8,2,2,N,A
A4,5,.,5.64,CW,2.3,.,2,4,N,A
A4,5,.,5.64,HW,15.3,.,1,3,N,A
A4,5,.,5.64,HW,13.2,.,1,3,N,A
A4,5,.,5.64,HW,15.4,.,1,3,N,A
A4,5,.,5.64,CW,8.3,.,1,4,N,A
A4,5,.,5.64,HW,9.1,.,2,4,N,A
A4,5,.,5.64,CW,14.4,14.1,1,3,N,A
A4,5,.,5.64,CW,15.1,.,1,3,N,A
A4,5,.,5.64,HW,11.6,11.4,2,3,N,A
A4,5,.,5.64,HW,10.1,.,3,3,N,A
A4,5,.,5.64,HW,14.3,.,2,2,N,A
A4,5,.,5.64,CW,5.8,.,1,4,N,A
A4,5,.,5.64,CW,4.5,.,1,4,N,A
A4,5,.,5.64,CW,5.6,.,2,4,N,A
A4,5,.,5.64,HW,13.1,.,4,3,N,A
A4,6,7,.,CW,41.3,.,1,1,N,A
A4,6,7,.,BA,43.4,36.3,1,1,N,A
A4,6,7,.,CW,32.0,.,1,1,N,A
A4,6,7,.,EP,29.3,22.8,1,2,N,A
A4,6,7,.,SX,49.6,.,2,1,N,A
A4,6,7,.,CW,87.6,.,2,1,N,A
A4,6,.,5.64,CW,2.7,.,1,4,N,A
A4,6,.,5.64,CW,1.0,.,1,4,N,A
A4,6,.,5.64,HW,0.8,.,1,4,N,A
A4,6,.,5.64,HW,1.2,.,1,4,N,A
A4,6,.,5.64,CW,11.7,11.0,1,4,N,A
A4,6,.,5.64,CW,12.7,.,1,4,N,A
A4,6,.,5.64,HW,0.4,.,1,4,N,A
A4,6,.,5.64,HW,0.4,1.8,1,4,N,A
A4,6,.,5.64,HW,0.2,.,1,4,N,A
A4,6,.,5.64,HW,0.9,.,1,4,N,A
A4,6,.,5.64,HW,6.3,.,1,4,N,A
A4,6,.,5.64,HW,9.5,.,1,4,N,A
A4,6,.,5.64,CW,6.8,.,1,4,N,A
A4,7,7,.,HW,36.5,.,2,2,N,A
A4,7,7,.,EP,18.5,.,7,4,N,A
A4,7,7,.,CW,22.7,.,1,2,N,A
A4,7,7,.,EP,25.0,27.3,2,1,N,A
A4,7,7,.,HW,21.3,.,1,1,N,A
A4,7,7,.,CW,35.5,28.0,1,1,N,A
A4,7,7,.,HW,32.3,.,1,1,N,A
A4,7,.,5.64,CW,5.5,.,1,4,N,A
A4,7,.,5.64,CW,6.3,.,1,4,N,A
A4,7,.,5.64,HW,5.8,.,2,4,N,A
A4,7,.,5.64,CW,13.6,.,1,3,N,A
A4,7,.,5.64,SX,13.1,.,4,3,N,A
A4,7,.,5.64,CW,16.5,.,1,3,N,A
A4,7,.,5.64,BA,13.4,.,7,4,N,A
A4,7,.,5.64,CW,9.0,.,1,4,N,A
A4,7,.,5.64,CW,4.5,3.6,2,4,N,A
A4,7,.,5.64,HW,10.0,.,2,4,N,A
A4,7,.,5.64,CW,6.4,5.6,1,4,N,A
A4,8,7,.,HW,39.7,.,1,1,N,A
A4,8,7,.,CW,82.9,.,2,1,N,A
A4,8,7,.,HW,31.2,29.1,2,2,N,A
A4,8,7,.,HW,51.9,.,2,1,N,A
A4,8,7,.,CW,103.5,.,2,1,N,A
A4,8,7,.,AC,107.9,.,2,1,N,A
A4,8,7,.,HW,42.2,2.0,5,4,N,O
A4,8,7,.,CW,81.8,.,2,1,N,A
A4,8,7,.,HW,57.0,30.3,1,1,N,A
A4,8,.,5.64,CW,4.6,.,1,4,N,A
A4,8,.,5.64,HW,11.1,7.8,2,4,N,A
A4,8,.,5.64,HW,13.9,9.8,5,4,N,A
A4,8,.,5.64,HW,14.0,.,1,4,N,A
A4,9,7,.,SX,25.1,.,4,2,N,A
A4,9,7,.,HW,27.7,.,1,1,N,A
A4,9,7,.,HW,20.0,.,1,2,N,A
A4,9,7,.,HW,19.9,.,1,2,N,A
A4,9,7,.,HW,28.1,.,1,1,N,A
A4,9,7,.,CW,70.1,.,2,1,N,A
A4,9,7,.,BA,29.6,.,1,1,N,A
A4,9,7,.,CW,32.4,.,1,1,N,A
A4,9,7,.,EP,27.3,25.8,1,1,N,A
